date,name,category,value,lastValue
59,Diarrhea,,265414,260757
59,Tuberculosis,,192956,189469
59,HIV/AIDS,,144583,142306
59,Malaria,,112798,111567
59,Typhoid,,24425,24038
59,Whooping cough,,22136,21695
59,Encephalitis(brain inflammation),,16430,16095
59,STI(not including HIV),,18180,17744
59,Measles,,15292,15166
59,Hepatitis,,13057,12849
59,Salmonella,,13219,12972
59,Dengue,,4372,4255
59,Tetanus,,5886,5795
59,COVID-19,,2873,2814
60,Lower Respiratory,,410311,403432
60,Diarrhea,,269940,265414
60,Tuberculosis,,196213,192956
60,HIV/AIDS,,146776,144583
60,Malaria,,113811,112798
60,Typhoid,,24889,24425
60,Whooping cough,,22297,22136
60,Encephalitis(brain inflammation),,16686,16430
60,STI(not including HIV),,18310,18180
60,Measles,,15731,15292
60,Hepatitis,,13271,13057
60,Salmonella,,13448,13219
60,Dengue,,4487,4372
60,Tetanus,,5969,5886
60,COVID-19,,2942,2873
61,Lower Respiratory,,417103,410311
61,Diarrhea,,273012,269940
61,Tuberculosis,,199678,196213
61,HIV/AIDS,,149208,146776
61,Malaria,,115049,113811
61,Typhoid,,25180,24889
61,Whooping cough,,22478,22297
61,Encephalitis(brain inflammation),,16908,16686
61,STI(not including HIV),,18419,18310
61,Measles,,16003,15731
61,Hepatitis,,13484,13271
61,Salmonella,,13617,13448
61,Dengue,,4569,4487
61,Tetanus,,6072,5969
61,COVID-19,,2996,2942
62,Lower Respiratory,,423450,417103
62,Diarrhea,,276346,273012
62,Tuberculosis,,202883,199678
62,HIV/AIDS,,151398,149208
62,Malaria,,116862,115049
62,Typhoid,,25713,25180
62,Whooping cough,,22950,22478
62,Encephalitis(brain inflammation),,17158,16908
62,STI(not including HIV),,18672,18419
62,Measles,,16134,16003
62,Hepatitis,,13697,13484
62,Salmonella,,13794,13617
62,Dengue,,4617,4569
62,Tetanus,,6170,6072
62,COVID-19,,3085,2996
63,Lower Respiratory,,429734,423450
63,Diarrhea,,282300,276346
63,Tuberculosis,,206038,202883
63,HIV/AIDS,,154130,151398
63,Malaria,,119111,116862
63,Typhoid,,26236,25713
63,Whooping cough,,23273,22950
63,Encephalitis(brain inflammation),,17462,17158
63,STI(not including HIV),,19074,18672
63,Measles,,16391,16134
63,Hepatitis,,13928,13697
63,Salmonella,,14083,13794
63,Dengue,,4729,4617
63,Tetanus,,6243,6170
63,COVID-19,,3160,3085
64,Lower Respiratory,,437005,429734
64,Diarrhea,,286050,282300
64,Tuberculosis,,209330,206038
64,HIV/AIDS,,156543,154130
64,Malaria,,120208,119111
64,Typhoid,,26450,26236
64,Whooping cough,,23435,23273
64,Encephalitis(brain inflammation),,17705,17462
64,STI(not including HIV),,19499,19074
64,Measles,,16707,16391
64,Hepatitis,,14145,13928
64,Salmonella,,14271,14083
64,Dengue,,4774,4729
64,Tetanus,,6344,6243
64,COVID-19,,3255,3160
65,Lower Respiratory,,444200,437005
65,Diarrhea,,290540,286050
65,Tuberculosis,,212552,209330
65,HIV/AIDS,,159161,156543
65,Malaria,,122233,120208
65,Typhoid,,26990,26450
65,Whooping cough,,23848,23435
65,Encephalitis(brain inflammation),,17925,17705
65,STI(not including HIV),,19945,19499
65,Measles,,16904,16707
65,Hepatitis,,14349,14145
65,Salmonella,,14440,14271
65,Dengue,,4859,4774
65,Tetanus,,6431,6344
65,COVID-19,,3349,3255
66,Lower Respiratory,,450779,444200
66,Diarrhea,,294368,290540
66,Tuberculosis,,215596,212552
66,HIV/AIDS,,161699,159161
66,Malaria,,124879,122233
66,Typhoid,,27282,26990
66,Whooping cough,,24410,23848
66,Encephalitis(brain inflammation),,18216,17925
66,STI(not including HIV),,20049,19945
66,Measles,,17156,16904
66,Hepatitis,,14580,14349
66,Salmonella,,14749,14440
66,Dengue,,4970,4859
66,Tetanus,,6526,6431
66,COVID-19,,3460,3349
67,Lower Respiratory,,457828,450779
67,Diarrhea,,297903,294368
67,Tuberculosis,,218949,215596
67,HIV/AIDS,,164362,161699
67,Malaria,,126128,124879
67,Typhoid,,27895,27282
67,Whooping cough,,24591,24410
67,Encephalitis(brain inflammation),,18503,18216
67,STI(not including HIV),,20213,20049
67,Measles,,17365,17156
67,Hepatitis,,14827,14580
67,Salmonella,,14890,14749
67,Dengue,,5003,4970
67,Tetanus,,6658,6526
67,COVID-19,,3564,3460
68,Lower Respiratory,,464889,457828
68,Diarrhea,,303874,297903
68,Tuberculosis,,222025,218949
68,HIV/AIDS,,166870,164362
68,Malaria,,129023,126128
68,Typhoid,,28381,27895
68,Whooping cough,,25121,24591
68,Encephalitis(brain inflammation),,18729,18503
68,STI(not including HIV),,20577,20213
68,Measles,,17675,17365
68,Hepatitis,,15020,14827
68,Salmonella,,15117,14890
68,Dengue,,5052,5003
68,Tetanus,,6770,6658
68,COVID-19,,3803,3564
69,Lower Respiratory,,472316,464889
69,Diarrhea,,308844,303874
69,Tuberculosis,,225328,222025
69,HIV/AIDS,,169415,166870
69,Malaria,,131207,129023
69,Typhoid,,28782,28381
69,Whooping cough,,25544,25121
69,Encephalitis(brain inflammation),,19042,18729
69,STI(not including HIV),,21028,20577
69,Measles,,17782,17675
69,Hepatitis,,15206,15020
69,Salmonella,,15387,15117
69,Dengue,,5104,5052
69,Tetanus,,6899,6770
69,COVID-19,,3993,3803
70,Lower Respiratory,,478901,472316
70,Diarrhea,,312366,308844
70,Tuberculosis,,228424,225328
70,HIV/AIDS,,172054,169415
70,Malaria,,134166,131207
70,Typhoid,,29373,28782
70,Whooping cough,,25749,25544
70,Encephalitis(brain inflammation),,19274,19042
70,STI(not including HIV),,21408,21028
70,Measles,,18162,17782
70,Hepatitis,,15434,15206
70,Salmonella,,15584,15387
70,Dengue,,5178,5104
70,Tetanus,,7019,6899
70,COVID-19,,4267,3993
71,Lower Respiratory,,485869,478901
71,Diarrhea,,315674,312366
71,Tuberculosis,,231815,228424
71,HIV/AIDS,,174356,172054
71,Malaria,,136829,134166
71,Typhoid,,29630,29373
71,Whooping cough,,26184,25749
71,Encephalitis(brain inflammation),,19544,19274
71,STI(not including HIV),,21662,21408
71,Measles,,18429,18162
71,Hepatitis,,15663,15434
71,Salmonella,,15768,15584
71,Dengue,,5274,5178
71,Tetanus,,7092,7019
71,COVID-19,,4611,4267
72,Lower Respiratory,,492389,485869
72,Diarrhea,,319944,315674
72,Tuberculosis,,234854,231815
72,HIV/AIDS,,176732,174356
72,Malaria,,139485,136829
72,Typhoid,,29831,29630
72,Whooping cough,,26397,26184
72,Encephalitis(brain inflammation),,19818,19544
72,STI(not including HIV),,22034,21662
72,Measles,,18563,18429
72,Hepatitis,,15913,15663
72,Salmonella,,15921,15768
72,Dengue,,5366,5274
72,Tetanus,,7164,7092
72,COVID-19,,4917,4611
73,Lower Respiratory,,498781,492389
73,Diarrhea,,324437,319944
73,Tuberculosis,,238281,234854
73,HIV/AIDS,,179107,176732
73,Malaria,,140625,139485
73,Typhoid,,30024,29831
73,Whooping cough,,26554,26397
73,Encephalitis(brain inflammation),,20030,19818
73,STI(not including HIV),,22307,22034
73,Measles,,19032,18563
73,Hepatitis,,16148,15913
73,Salmonella,,16113,15921
73,Dengue,,5461,5366
73,Tetanus,,7275,7164
73,COVID-19,,5414,4917
74,Lower Respiratory,,505105,498781
74,Diarrhea,,329788,324437
74,Tuberculosis,,241726,238281
74,HIV/AIDS,,181712,179107
74,Malaria,,142205,140625
74,Typhoid,,30494,30024
74,Whooping cough,,26729,26554
74,Encephalitis(brain inflammation),,20244,20030
74,STI(not including HIV),,22755,22307
74,Measles,,19450,19032
74,Hepatitis,,16397,16148
74,Salmonella,,16439,16113
74,Dengue,,5509,5461
74,Tetanus,,7380,7275
74,COVID-19,,5834,5414
75,Lower Respiratory,,511637,505105
75,Diarrhea,,335128,329788
75,Tuberculosis,,245196,241726
75,HIV/AIDS,,184304,181712
75,Malaria,,143645,142205
75,Typhoid,,30707,30494
75,Whooping cough,,27082,26729
75,Encephalitis(brain inflammation),,20551,20244
75,STI(not including HIV),,23170,22755
75,Measles,,19898,19450
75,Hepatitis,,16617,16397
75,Salmonella,,16777,16439
75,Dengue,,5539,5509
75,Tetanus,,7496,7380
75,COVID-19,,6475,5834
76,Lower Respiratory,,518860,511637
76,Diarrhea,,341108,335128
76,Tuberculosis,,248575,245196
76,HIV/AIDS,,186524,184304
76,Malaria,,144910,143645
76,Typhoid,,31006,30707
76,Whooping cough,,27349,27082
76,Encephalitis(brain inflammation),,20853,20551
76,STI(not including HIV),,23323,23170
76,Measles,,20116,19898
76,Hepatitis,,16820,16617
76,Salmonella,,16994,16777
76,Dengue,,5568,5539
76,Tetanus,,7580,7496
76,COVID-19,,7153,6475
77,Lower Respiratory,,525456,518860
77,Diarrhea,,345745,341108
77,Tuberculosis,,251659,248575
77,HIV/AIDS,,189090,186524
77,Malaria,,146678,144910
77,Typhoid,,31305,31006
77,Whooping cough,,27739,27349
77,Encephalitis(brain inflammation),,21077,20853
77,STI(not including HIV),,23461,23323
77,Measles,,20418,20116
77,Hepatitis,,17013,16820
77,Salmonella,,17331,16994
77,Dengue,,5682,5568
77,Tetanus,,7712,7580
77,COVID-19,,7965,7153
78,Lower Respiratory,,532853,525456
78,Diarrhea,,351330,345745
78,Tuberculosis,,254857,251659
78,HIV/AIDS,,191742,189090
78,Malaria,,148294,146678
78,Typhoid,,31567,31305
78,Whooping cough,,28113,27739
78,Encephalitis(brain inflammation),,21321,21077
78,STI(not including HIV),,23702,23461
78,Measles,,20584,20418
78,Hepatitis,,17223,17013
78,Salmonella,,17610,17331
78,Dengue,,5787,5682
78,Tetanus,,7791,7712
78,COVID-19,,8868,7965
79,Lower Respiratory,,540310,532853
79,Diarrhea,,355388,351330
79,Tuberculosis,,258095,254857
79,HIV/AIDS,,193999,191742
79,Malaria,,149287,148294
79,Typhoid,,31804,31567
79,Whooping cough,,28607,28113
79,Encephalitis(brain inflammation),,21631,21321
79,STI(not including HIV),,24071,23702
79,Measles,,21060,20584
79,Hepatitis,,17434,17223
79,Salmonella,,17808,17610
79,Dengue,,5848,5787
79,Tetanus,,7872,7791
79,COVID-19,,9980,8868
80,Lower Respiratory,,547046,540310
80,Diarrhea,,359436,355388
80,Tuberculosis,,261212,258095
80,HIV/AIDS,,196535,193999
80,Malaria,,151582,149287
80,Typhoid,,32331,31804
80,Whooping cough,,28780,28607
80,Encephalitis(brain inflammation),,21869,21631
80,STI(not including HIV),,24197,24071
80,Measles,,21451,21060
80,Hepatitis,,17642,17434
80,Salmonella,,18135,17808
80,Dengue,,5901,5848
80,Tetanus,,7978,7872
80,COVID-19,,11461,9980
81,Lower Respiratory,,553573,547046
81,Diarrhea,,363500,359436
81,Tuberculosis,,264541,261212
81,HIV/AIDS,,199228,196535
81,Malaria,,153347,151582
81,Typhoid,,32533,32331
81,Whooping cough,,29035,28780
81,Encephalitis(brain inflammation),,22139,21869
81,STI(not including HIV),,24582,24197
81,Measles,,21844,21451
81,Hepatitis,,17828,17642
81,Salmonella,,18261,18135
81,Dengue,,5954,5901
81,Tetanus,,8062,7978
81,COVID-19,,13183,11461
82,Lower Respiratory,,560558,553573
82,Diarrhea,,366653,363500
82,Tuberculosis,,267562,264541
82,HIV/AIDS,,201804,199228
82,Malaria,,156395,153347
82,Typhoid,,32812,32533
82,Whooping cough,,29475,29035
82,Encephalitis(brain inflammation),,22379,22139
82,STI(not including HIV),,24815,24582
82,Measles,,22048,21844
82,Hepatitis,,18010,17828
82,Salmonella,,18429,18261
82,Dengue,,6052,5954
82,Tetanus,,8135,8062
82,COVID-19,,14857,13183
83,Lower Respiratory,,567458,560558
83,Diarrhea,,372418,366653
83,Tuberculosis,,270718,267562
83,HIV/AIDS,,204203,201804
83,Malaria,,157819,156395
83,Typhoid,,33202,32812
83,Whooping cough,,30000,29475
83,Encephalitis(brain inflammation),,22635,22379
83,STI(not including HIV),,25171,24815
83,Measles,,22161,22048
83,Hepatitis,,18198,18010
83,Salmonella,,18685,18429
83,Dengue,,6110,6052
83,Tetanus,,8225,8135
83,COVID-19,,16798,14857
84,Lower Respiratory,,574430,567458
84,Diarrhea,,375698,372418
84,Tuberculosis,,273792,270718
84,HIV/AIDS,,206378,204203
84,Malaria,,159793,157819
84,Typhoid,,33553,33202
84,Whooping cough,,30242,30000
84,Encephalitis(brain inflammation),,22852,22635
84,STI(not including HIV),,25545,25171
84,Measles,,22571,22161
84,Hepatitis,,18406,18198
84,Salmonella,,18813,18685
84,Dengue,,6218,6110
84,Tetanus,,8351,8225
84,COVID-19,,19083,16798
85,Lower Respiratory,,581509,574430
85,Diarrhea,,379443,375698
85,Tuberculosis,,277186,273792
85,HIV/AIDS,,208624,206378
85,Malaria,,160687,159793
85,Typhoid,,33940,33553
85,Whooping cough,,30813,30242
85,Encephalitis(brain inflammation),,23075,22852
85,STI(not including HIV),,25785,25545
85,Measles,,22805,22571
85,Hepatitis,,18644,18406
85,Salmonella,,19025,18813
85,Dengue,,6301,6218
85,Tetanus,,8453,8351
85,COVID-19,,21882,19083
86,Lower Respiratory,,588481,581509
86,Diarrhea,,383052,379443
86,Tuberculosis,,280554,277186
86,HIV/AIDS,,211052,208624
86,Malaria,,163827,160687
86,Typhoid,,34419,33940
86,Whooping cough,,31040,30813
86,Encephalitis(brain inflammation),,23365,23075
86,STI(not including HIV),,26094,25785
86,Measles,,23222,22805
86,Hepatitis,,18881,18644
86,Salmonella,,19227,19025
86,Dengue,,6377,6301
86,Tetanus,,8528,8453
86,COVID-19,,24902,21882
87,Lower Respiratory,,595410,588481
87,Diarrhea,,387697,383052
87,Tuberculosis,,283760,280554
87,HIV/AIDS,,213458,211052
87,Malaria,,165531,163827
87,Typhoid,,35037,34419
87,Whooping cough,,31571,31040
87,Encephalitis(brain inflammation),,23614,23365
87,STI(not including HIV),,26553,26094
87,Measles,,23611,23222
87,Hepatitis,,19117,18881
87,Salmonella,,19470,19227
87,Dengue,,6480,6377
87,Tetanus,,8635,8528
87,COVID-19,,28396,24902
88,Lower Respiratory,,602379,595410
88,Diarrhea,,393432,387697
88,Tuberculosis,,286911,283760
88,HIV/AIDS,,216188,213458
88,Malaria,,167946,165531
88,Typhoid,,35612,35037
88,Whooping cough,,31948,31571
88,Encephalitis(brain inflammation),,23878,23614
88,STI(not including HIV),,26795,26553
88,Measles,,23969,23611
88,Hepatitis,,19348,19117
88,Salmonella,,19640,19470
88,Dengue,,6558,6480
88,Tetanus,,8741,8635
88,COVID-19,,32112,28396
89,Lower Respiratory,,608651,602379
89,Diarrhea,,398715,393432
89,Tuberculosis,,290306,286911
89,HIV/AIDS,,218676,216188
89,Malaria,,169805,167946
89,Typhoid,,35846,35612
89,Whooping cough,,32146,31948
89,Encephalitis(brain inflammation),,24182,23878
89,STI(not including HIV),,27008,26795
89,Measles,,24080,23969
89,Hepatitis,,19603,19348
89,Salmonella,,19904,19640
89,Dengue,,6644,6558
89,Tetanus,,8857,8741
89,COVID-19,,35588,32112
90,Lower Respiratory,,615531,608651
90,Diarrhea,,404594,398715
90,Tuberculosis,,293722,290306
90,HIV/AIDS,,221208,218676
90,Malaria,,170774,169805
90,Typhoid,,36257,35846
90,Whooping cough,,32458,32146
90,Encephalitis(brain inflammation),,24463,24182
90,STI(not including HIV),,27483,27008
90,Measles,,24423,24080
90,Hepatitis,,19790,19603
90,Salmonella,,20030,19904
90,Dengue,,6741,6644
90,Tetanus,,8989,8857
90,COVID-19,,39640,35588
91,Lower Respiratory,,621873,615531
91,Diarrhea,,409007,404594
91,Tuberculosis,,296864,293722
91,HIV/AIDS,,223663,221208
91,Malaria,,173304,170774
91,Typhoid,,36634,36257
91,Whooping cough,,32740,32458
91,Encephalitis(brain inflammation),,24700,24463
91,STI(not including HIV),,27919,27483
91,Measles,,24770,24423
91,Hepatitis,,20010,19790
91,Salmonella,,20301,20030
91,Dengue,,6799,6741
91,Tetanus,,9077,8989
91,COVID-19,,44389,39640
92,Lower Respiratory,,628267,621873
92,Diarrhea,,414534,409007
92,Tuberculosis,,300261,296864
92,HIV/AIDS,,226265,223663
92,Malaria,,175952,173304
92,Typhoid,,37234,36634
92,Whooping cough,,33070,32740
92,Encephalitis(brain inflammation),,24995,24700
92,STI(not including HIV),,28059,27919
92,Measles,,25132,24770
92,Hepatitis,,20215,20010
92,Salmonella,,20575,20301
92,Dengue,,6869,6799
92,Tetanus,,9168,9077
92,COVID-19,,50344,44389
93,Lower Respiratory,,634650,628267
93,Diarrhea,,417847,414534
93,Tuberculosis,,303804,300261
93,HIV/AIDS,,228516,226265
93,Malaria,,178979,175952
93,Typhoid,,37693,37234
93,Whooping cough,,33450,33070
93,Encephalitis(brain inflammation),,25299,24995
93,STI(not including HIV),,28517,28059
93,Measles,,25573,25132
93,Hepatitis,,20441,20215
93,Salmonella,,20794,20575
93,Dengue,,6903,6869
93,Tetanus,,9273,9168
93,COVID-19,,56197,50344
94,Lower Respiratory,,641171,634650
94,Diarrhea,,422207,417847
94,Tuberculosis,,307161,303804
94,HIV/AIDS,,230721,228516
94,Malaria,,180882,178979
94,Typhoid,,38159,37693
94,Whooping cough,,33704,33450
94,Encephalitis(brain inflammation),,25575,25299
94,STI(not including HIV),,28800,28517
94,Measles,,25961,25573
94,Hepatitis,,20671,20441
94,Salmonella,,21005,20794
94,Dengue,,7014,6903
94,Tetanus,,9373,9273
94,COVID-19,,62319,56197
95,Lower Respiratory,,647905,641171
95,Diarrhea,,425714,422207
95,Tuberculosis,,310291,307161
95,HIV/AIDS,,233050,230721
95,Malaria,,182183,180882
95,Typhoid,,38530,38159
95,Whooping cough,,33907,33704
95,Encephalitis(brain inflammation),,25820,25575
95,STI(not including HIV),,29088,28800
95,Measles,,26417,25961
95,Hepatitis,,20886,20671
95,Salmonella,,21131,21005
95,Dengue,,7120,7014
95,Tetanus,,9487,9373
95,COVID-19,,68490,62319
96,Lower Respiratory,,654273,647905
96,Diarrhea,,431701,425714
96,Tuberculosis,,313408,310291
96,HIV/AIDS,,235581,233050
96,Malaria,,183071,182183
96,Typhoid,,38739,38530
96,Whooping cough,,34193,33907
96,Encephalitis(brain inflammation),,26078,25820
96,STI(not including HIV),,29550,29088
96,Measles,,26718,26417
96,Hepatitis,,21102,20886
96,Salmonella,,21411,21131
96,Dengue,,7191,7120
96,Tetanus,,9585,9487
96,COVID-19,,73673,68490
97,Lower Respiratory,,660869,654273
97,Diarrhea,,436943,431701
97,Tuberculosis,,316801,313408
97,HIV/AIDS,,238164,235581
97,Malaria,,185136,183071
97,Typhoid,,39231,38739
97,Whooping cough,,34452,34193
97,Encephalitis(brain inflammation),,26342,26078
97,STI(not including HIV),,29993,29550
97,Measles,,27056,26718
97,Hepatitis,,21300,21102
97,Salmonella,,21691,21411
97,Dengue,,7311,7191
97,Tetanus,,9674,9585
97,COVID-19,,79599,73673
98,Lower Respiratory,,668264,660869
98,Diarrhea,,440497,436943
98,Tuberculosis,,319779,316801
98,HIV/AIDS,,240428,238164
98,Malaria,,186545,185136
98,Typhoid,,39469,39231
98,Whooping cough,,34743,34452
98,Encephalitis(brain inflammation),,26666,26342
98,STI(not including HIV),,30320,29993
98,Measles,,27252,27056
98,Hepatitis,,21533,21300
98,Salmonella,,21911,21691
98,Dengue,,7381,7311
98,Tetanus,,9798,9674
98,COVID-19,,87833,79599
99,Lower Respiratory,,674803,668264
99,Diarrhea,,443538,440497
99,Tuberculosis,,322764,319779
99,HIV/AIDS,,242914,240428
99,Malaria,,187778,186545
99,Typhoid,,39884,39469
99,Whooping cough,,35127,34743
99,Encephalitis(brain inflammation),,26956,26666
99,STI(not including HIV),,30443,30320
99,Measles,,27566,27252
99,Hepatitis,,21717,21533
99,Salmonella,,22248,21911
99,Dengue,,7498,7381
99,Tetanus,,9895,9798
99,COVID-19,,94581,87833
100,Lower Respiratory,,682185,674803
100,Diarrhea,,447237,443538
100,Tuberculosis,,326228,322764
100,HIV/AIDS,,245251,242914
100,Malaria,,190758,187778
100,Typhoid,,40433,39884
100,Whooping cough,,35329,35127
100,Encephalitis(brain inflammation),,27259,26956
100,STI(not including HIV),,30814,30443
100,Measles,,28044,27566
100,Hepatitis,,21967,21717
100,Salmonella,,22540,22248
100,Dengue,,7591,7498
100,Tetanus,,10014,9895
100,COVID-19,,102328,94581
101,Lower Respiratory,,689143,682185
101,Diarrhea,,452659,447237
101,Tuberculosis,,329550,326228
101,HIV/AIDS,,247960,245251
101,Malaria,,191780,190758
101,Typhoid,,40959,40433
101,Whooping cough,,35830,35329
101,Encephalitis(brain inflammation),,27483,27259
101,STI(not including HIV),,30934,30814
101,Measles,,28453,28044
101,Hepatitis,,22208,21967
101,Salmonella,,22713,22540
101,Dengue,,7709,7591
101,Tetanus,,10095,10014
101,COVID-19,,109717,102328
102,Lower Respiratory,,695501,689143
102,Diarrhea,,458303,452659
102,Tuberculosis,,333047,329550
102,HIV/AIDS,,250365,247960
102,Malaria,,194013,191780
102,Typhoid,,41549,40959
102,Whooping cough,,36400,35830
102,Encephalitis(brain inflammation),,27820,27483
102,STI(not including HIV),,31415,30934
102,Measles,,28704,28453
102,Hepatitis,,22445,22208
102,Salmonella,,22861,22713
102,Dengue,,7825,7709
102,Tetanus,,10185,10095
102,COVID-19,,115956,109717
103,Lower Respiratory,,702875,695501
103,Diarrhea,,461492,458303
103,Tuberculosis,,336205,333047
103,HIV/AIDS,,253029,250365
103,Malaria,,195987,194013
103,Typhoid,,41918,41549
103,Whooping cough,,36745,36400
103,Encephalitis(brain inflammation),,28144,27820
103,STI(not including HIV),,31897,31415
103,Measles,,29035,28704
103,Hepatitis,,22628,22445
103,Salmonella,,23185,22861
103,Dengue,,7872,7825
103,Tetanus,,10301,10185
103,COVID-19,,121783,115956
104,Lower Respiratory,,709660,702875
104,Diarrhea,,465018,461492
104,Tuberculosis,,339466,336205
104,HIV/AIDS,,255205,253029
104,Malaria,,197775,195987
104,Typhoid,,42271,41918
104,Whooping cough,,37039,36745
104,Encephalitis(brain inflammation),,28359,28144
104,STI(not including HIV),,32165,31897
104,Measles,,29296,29035
104,Hepatitis,,22874,22628
104,Salmonella,,23322,23185
104,Dengue,,7974,7872
104,Tetanus,,10397,10301
104,COVID-19,,127705,121783
105,Lower Respiratory,,716162,709660
105,Diarrhea,,470476,465018
105,Tuberculosis,,342487,339466
105,HIV/AIDS,,257440,255205
105,Malaria,,199332,197775
105,Typhoid,,42454,42271
105,Whooping cough,,37615,37039
105,Encephalitis(brain inflammation),,28693,28359
105,STI(not including HIV),,32521,32165
105,Measles,,29453,29296
105,Hepatitis,,23117,22874
105,Salmonella,,23487,23322
105,Dengue,,8074,7974
105,Tetanus,,10500,10397
105,COVID-19,,134675,127705
106,Lower Respiratory,,722590,716162
106,Diarrhea,,475166,470476
106,Tuberculosis,,346017,342487
106,HIV/AIDS,,260121,257440
106,Malaria,,200841,199332
106,Typhoid,,43015,42454
106,Whooping cough,,38072,37615
106,Encephalitis(brain inflammation),,28906,28693
106,STI(not including HIV),,33009,32521
106,Measles,,29702,29453
106,Hepatitis,,23315,23117
106,Salmonella,,23806,23487
106,Dengue,,8176,8074
106,Tetanus,,10613,10500
106,COVID-19,,143023,134675
107,Lower Respiratory,,729388,722590
107,Diarrhea,,480156,475166
107,Tuberculosis,,348997,346017
107,HIV/AIDS,,262713,260121
107,Malaria,,203085,200841
107,Typhoid,,43627,43015
107,Whooping cough,,38319,38072
107,Encephalitis(brain inflammation),,29161,28906
107,STI(not including HIV),,33359,33009
107,Measles,,29841,29702
107,Hepatitis,,23539,23315
107,Salmonella,,24033,23806
107,Dengue,,8282,8176
107,Tetanus,,10718,10613
107,COVID-19,,150302,143023
108,Lower Respiratory,,736353,729388
108,Diarrhea,,484974,480156
108,Tuberculosis,,351994,348997
108,HIV/AIDS,,265388,262713
108,Malaria,,205263,203085
108,Typhoid,,44187,43627
108,Whooping cough,,38551,38319
108,Encephalitis(brain inflammation),,29478,29161
108,STI(not including HIV),,33766,33359
108,Measles,,30142,29841
108,Hepatitis,,23730,23539
108,Salmonella,,24168,24033
108,Dengue,,8354,8282
108,Tetanus,,10800,10718
108,COVID-19,,158662,150302
109,Lower Respiratory,,743570,736353
109,Diarrhea,,490809,484974
109,Tuberculosis,,355195,351994
109,HIV/AIDS,,267843,265388
109,Malaria,,206989,205263
109,Typhoid,,44533,44187
109,Whooping cough,,38842,38551
109,Encephalitis(brain inflammation),,29697,29478
109,STI(not including HIV),,34203,33766
109,Measles,,30508,30142
109,Hepatitis,,23991,23730
109,Salmonella,,24442,24168
109,Dengue,,8379,8354
109,Tetanus,,10910,10800
109,COVID-19,,164686,158662
110,Lower Respiratory,,750611,743570
110,Diarrhea,,495013,490809
110,Tuberculosis,,358593,355195
110,HIV/AIDS,,270191,267843
110,Malaria,,208893,206989
110,Typhoid,,44861,44533
110,Whooping cough,,39092,38842
110,Encephalitis(brain inflammation),,29967,29697
110,STI(not including HIV),,34397,34203
110,Measles,,30682,30508
110,Hepatitis,,24172,23991
110,Salmonella,,24769,24442
110,Dengue,,8449,8379
110,Tetanus,,10987,10910
110,COVID-19,,169946,164686
111,Lower Respiratory,,758077,750611
111,Diarrhea,,500143,495013
111,Tuberculosis,,361814,358593
111,HIV/AIDS,,272815,270191
111,Malaria,,210113,208893
111,Typhoid,,45304,44861
111,Whooping cough,,39343,39092
111,Encephalitis(brain inflammation),,30246,29967
111,STI(not including HIV),,34676,34397
111,Measles,,30847,30682
111,Hepatitis,,24367,24172
111,Salmonella,,25074,24769
111,Dengue,,8491,8449
111,Tetanus,,11078,10987
111,COVID-19,,175822,169946
112,Lower Respiratory,,764693,758077
112,Diarrhea,,505607,500143
112,Tuberculosis,,365009,361814
112,HIV/AIDS,,275242,272815
112,Malaria,,211703,210113
112,Typhoid,,45505,45304
112,Whooping cough,,39572,39343
112,Encephalitis(brain inflammation),,30521,30246
112,STI(not including HIV),,35127,34676
112,Measles,,31325,30847
112,Hepatitis,,24616,24367
112,Salmonella,,25394,25074
112,Dengue,,8608,8491
112,Tetanus,,11192,11078
112,COVID-19,,183003,175822
113,Lower Respiratory,,772052,764693
113,Diarrhea,,510552,505607
113,Tuberculosis,,368426,365009
113,HIV/AIDS,,277648,275242
113,Malaria,,212646,211703
113,Typhoid,,45727,45505
113,Whooping cough,,39934,39572
113,Encephalitis(brain inflammation),,30810,30521
113,STI(not including HIV),,35234,35127
113,Measles,,31784,31325
113,Hepatitis,,24819,24616
113,Salmonella,,25733,25394
113,Dengue,,8696,8608
113,Tetanus,,11301,11192
113,COVID-19,,189721,183003
114,Lower Respiratory,,778474,772052
114,Diarrhea,,514067,510552
114,Tuberculosis,,371485,368426
114,HIV/AIDS,,279928,277648
114,Malaria,,215300,212646
114,Typhoid,,46003,45727
114,Whooping cough,,40282,39934
114,Encephalitis(brain inflammation),,31050,30810
114,STI(not including HIV),,35720,35234
114,Measles,,32242,31784
114,Hepatitis,,25063,24819
114,Salmonella,,25959,25733
114,Dengue,,8738,8696
114,Tetanus,,11381,11301
114,COVID-19,,196546,189721
115,Lower Respiratory,,785518,778474
115,Diarrhea,,517190,514067
115,Tuberculosis,,375007,371485
115,HIV/AIDS,,282435,279928
115,Malaria,,217266,215300
115,Typhoid,,46569,46003
115,Whooping cough,,40475,40282
115,Encephalitis(brain inflammation),,31385,31050
115,STI(not including HIV),,36173,35720
115,Measles,,32377,32242
115,Hepatitis,,25267,25063
115,Salmonella,,26237,25959
115,Dengue,,8808,8738
115,Tetanus,,11470,11381
115,COVID-19,,203214,196546
116,Lower Respiratory,,793029,785518
116,Diarrhea,,520189,517190
116,Tuberculosis,,378550,375007
116,HIV/AIDS,,284683,282435
116,Malaria,,219501,217266
116,Typhoid,,46788,46569
116,Whooping cough,,40960,40475
116,Encephalitis(brain inflammation),,31647,31385
