country,category,url,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Bangladesh,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bangladesh/flag-button-round-250.png,119.46047283000001,112.245701234,111.636553902,109.521709229,107.660962857,108.13057923599999,105.828890233,103.872618184,101.994114357,100.59770459100001,101.131118727,99.3466261112,98.91624801630002,99.5998918663,99.5260839796,99.8604164869,100.60937572200001,101.87373581599999,101.88575520500001,100.048405076,100.00489867,97.95083784530001,96.23910369069999,96.4617351281,98.95231564790001,98.892807116,98.7580283667,100.203398617
Barbados,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/barbados/flag-button-round-250.png,237.383854855,243.856694747,247.29656328400003,250.990532925,258.490083821,258.016825483,258.028471159,266.544259789,271.837755409,277.384432889,278.26766098400003,276.152891216,278.953706733,278.539524552,282.15439646100003,283.751081784,281.77575527799996,281.292725053,283.403870579,284.936461462,288.134884904,287.88886189100003,283.783652486,282.39287527100004,283.520880056,283.862100389,283.792453808,284.57266803199997
Belarus,Europe,https://cdn.countryflags.com/thumbs/belarus/flag-button-round-250.png,219.91662821100002,225.958063179,232.84359295599998,244.56934163000003,242.881104138,245.982486289,243.18693031700002,243.80312357,246.95651362200002,250.92032643200002,240.76162616,247.409143841,255.06659651799998,250.18714099800002,251.07897947599997,258.330642183,255.056004351,250.361391557,255.296739785,262.21370972,272.072783729,277.329952215,259.616804341,261.96641328,262.68878465,257.8103626,260.257826779,263.917843901
Belgium,Europe,https://cdn.countryflags.com/thumbs/belgium/flag-button-round-250.png,353.750737388,354.907707603,362.438533258,365.46983319599997,370.61908116399997,370.29202217200003,364.160651607,364.708034193,363.869645241,360.205446375,359.743654857,359.22120876,361.56224368799997,360.300315672,358.498438824,360.666375888,353.632900927,357.290689132,356.61163748300004,353.52252728400003,350.74355440700003,351.307547348,353.828696672,359.429021367,359.124292231,370.58827569199997,374.78304503000004,383.625046858
Belize,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/belize/flag-button-round-250.png,136.837957045,137.35509892,138.227976468,139.793119317,143.548146902,147.50678147,155.564232314,162.32502958,168.099864211,170.174845459,167.159564842,166.573094604,169.823059434,170.772083132,168.45700570900001,167.387101628,167.564581416,165.670149993,164.376694193,164.00578659800001,163.796659095,164.142077889,164.47829003599998,163.94521296599999,163.814701191,165.53415615699998,166.540113231,166.360045509
Benin,Africa,https://cdn.countryflags.com/thumbs/benin/flag-button-round-250.png,136.562468709,137.260928023,137.906074431,138.16057962,139.220020136,140.010941788,140.747686405,140.61558258800002,140.68137068800002,140.909255231,141.93043673900002,142.665449692,143.216437821,142.94844670900002,142.7213822,142.115638196,142.016954928,141.862715404,141.619874755,142.102590991,142.769848043,143.95736312399998,144.920342615,145.088409887,144.697865611,144.044869433,143.452268843,143.27528268
Bhutan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bhutan/flag-button-round-250.png,110.85045367500001,109.646849709,109.596670426,108.688605936,107.949594105,106.92872129199999,105.089117039,104.80066612799999,103.717356679,101.99837037500001,101.48181513799999,100.520334153,99.54287725740001,99.3543226874,98.9193392527,98.8988472154,98.5700928393,98.6934975349,98.6861180894,98.96545120440001,98.985852937,98.8506087641,98.657417923,98.6226708472,98.57417474399999,98.5892292798,98.6117082602,98.4872810583
Bolivia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/bolivia/flag-button-round-250.png,235.46107113899998,236.647827022,236.878704623,238.12874341999998,237.767815237,238.262029746,236.164001818,237.75083014299997,237.51140054700002,237.711820737,237.55986986800002,236.04496457200003,236.03335117700001,235.02022285500001,233.657481923,233.27872873200002,231.97960086100002,232.371177207,231.553679471,230.73749557399998,230.171399178,229.488555483,228.69673827000003,227.936975774,227.295718498,227.078874498,227.06990789800003,227.106197972
Bosnia & H.,Europe,https://cdn.countryflags.com/thumbs/bosnia-and-herzegovina/flag-button-round-250.png,211.06147160600003,221.092239892,225.752638904,226.905095467,226.505580188,225.348888418,224.236262663,223.223325558,219.53905421000002,225.05469721199998,229.36625320599998,234.58122611599998,239.961065318,241.071786869,243.424303094,252.26207342799998,254.194561711,263.169010145,259.90497047,261.55758576,262.656337214,263.766271798,263.796182059,267.328340229,270.014362743,273.806750792,273.696742928,273.121661183
Botswana,Africa,https://cdn.countryflags.com/thumbs/botswana/flag-button-round-250.png,181.089539437,181.409368987,181.504333452,181.16943585299998,180.10548492799998,177.57238171400002,171.551599119,166.87127799200002,164.06221459,163.232341785,164.717080668,167.71772663800002,172.648246068,177.684842833,181.024120741,182.008552955,182.156996383,181.033983585,185.881874703,187.733660628,187.384135498,188.241921599,187.94416442600001,189.144632847,190.027246235,189.659551309,187.415249884,185.99891552100001
Brazil,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/brazil/flag-button-round-250.png,260.35740009399996,258.235674152,258.84849876600003,260.991153387,261.417048047,261.96822291899997,263.043234249,264.135704405,266.258096631,268.854850819,270.256207959,271.651057112,272.51043668799997,273.884495068,274.153375231,272.987517993,273.853096251,274.486831524,274.698701745,275.407404771,276.889791529,279.01495750600003,281.041090269,284.088892621,287.645020351,293.925303642,303.170402313,312.86820359300003
Brunei,Asia & the Pacific,https://cdn.countryflags.com/thumbs/brunei/flag-button-round-250.png,245.057998757,241.313796763,237.395145657,232.05859797600002,228.313909315,225.06155658199998,223.056293634,222.36716335300002,222.422824775,224.263557145,229.48491499500003,230.90175710100002,234.362548327,238.955323393,244.27738745899998,248.711920122,252.99892437200003,257.807069859,262.66379967399996,267.595846651,272.91522471400003,280.845297568,283.617250597,284.682478538,285.763514505,288.197303081,287.384524245,284.158459355
Bulgaria,Europe,https://cdn.countryflags.com/thumbs/bulgaria/flag-button-round-250.png,260.02150459300003,249.67040037799998,245.12191414999998,235.862715327,237.677658475,238.82024904099998,244.23635324499998,256.574172792,255.40383397200003,254.755515282,261.874245861,264.966419364,268.724745528,270.900240158,276.51021048,283.490005462,288.01241428599997,287.865942544,287.652886983,289.08329031600005,293.21780689,294.045613523,292.530299368,293.402482931,303.843009309,300.128517562,301.477147238,301.80233080299996
Burkina Faso,Africa,https://cdn.countryflags.com/thumbs/burkina-faso/flag-button-round-250.png,191.53428832,186.523980049,182.67760278400002,179.050004839,176.022127092,173.765998749,171.192699838,169.57173102200002,168.373287899,165.123496373,162.79039536500002,159.974411715,157.262194696,155.582013466,154.310040737,152.99544152800001,152.71040061899998,152.500849445,152.53249204,152.586883058,154.73412277,155.576680548,157.353396181,158.147297348,158.61247300800002,158.453421172,158.221215175,157.055762187
Burundi,Africa,https://cdn.countryflags.com/thumbs/burundi/flag-button-round-250.png,189.95887584,189.014793266,187.99053706499998,189.460233943,188.379760623,188.793813611,189.053465807,186.649262075,182.879664929,177.34508466699998,171.710623207,165.13143978600002,160.831458241,157.690255164,155.71478712,153.645911221,149.980318569,146.469961896,143.884031219,141.719337995,140.847102176,140.310247784,139.676466337,138.715204455,137.876776222,136.941380262,135.578522853,135.118961388
Cambodia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/cambodia/flag-button-round-250.png,160.705958701,159.37872175799998,158.345095633,157.818646129,157.26384512,156.651461937,155.53743289,154.143755763,152.708432388,151.253608671,149.952459377,148.838508095,147.822434713,146.77176422099998,146.033752932,145.205088046,144.459421344,143.91984794200002,143.130309856,142.532301896,142.32866564,142.236732417,142.241427912,142.318469255,142.734102139,143.354746044,143.973343774,144.112146296
Cameroon,Africa,https://cdn.countryflags.com/thumbs/cameroon/flag-button-round-250.png,154.438311381,155.592831988,157.25668349699998,158.82004312700002,159.853586555,160.788744849,161.805019424,163.418576337,164.53468071199998,165.587590517,167.133770803,167.116711384,166.935780845,166.417837713,166.02277016699998,166.12694272,166.375904639,165.92020696,165.455150003,165.438020316,165.217076316,164.36977992799999,163.252463748,162.018953274,160.834022578,160.053766355,159.654947912,158.504183977
Canada,North America,https://cdn.countryflags.com/thumbs/canada/flag-button-round-250.png,317.007911728,319.838072994,323.464696825,329.348848873,332.37375784200003,336.035080592,339.720691801,341.84950721200005,348.133396038,352.135848531,353.752360553,355.462548416,360.822455692,365.327301369,367.70143377200003,370.160699854,368.79850634999997,373.60737117,380.553860488,383.65645871600003,383.110405989,379.29809249699997,383.868060819,382.372964257,393.174549686,400.04814710899996,399.264364091,400.25101295800005
Cape Verde,Africa,https://cdn.countryflags.com/thumbs/cape-verde/flag-button-round-250.png,132.40021358299998,131.218405436,129.793492076,129.19586818099998,129.643052499,131.616803294,135.817301743,139.26678439,141.000449442,141.778755972,142.180658432,142.941886573,143.741729295,144.170026799,144.671864932,145.267841289,146.42635238,146.03742822700002,147.240371079,148.543138702,150.779651165,152.346265324,154.946467541,155.97590953899999,157.42367601200002,158.51345803700002,161.33077953400002,162.016116223
Central African Rep.,Africa,https://cdn.countryflags.com/thumbs/central-african-republic/flag-button-round-250.png,189.212821932,191.109840018,190.44188145500001,193.8107257,194.25515696399998,193.21797695400002,194.856876057,193.245303649,193.743673233,193.562133936,190.96900391199998,189.67495888,189.17672163499998,187.617902836,185.916969115,184.732175639,184.241385054,182.069000974,179.849219582,178.966298437,179.287336393,178.570526928,176.609538534,175.572426417,173.44394990799998,171.650535183,169.361536381,167.419453392
Chad,Africa,https://cdn.countryflags.com/thumbs/chad/flag-button-round-250.png,136.22611983500002,135.557193526,136.88811257199998,138.469248185,138.207194612,138.331618857,139.773606989,138.521711093,136.39313673200002,135.300851241,135.52407285700002,137.296922577,138.546347392,140.474245819,141.016201935,141.040431323,141.037537194,141.623356423,141.470256438,141.33963615,142.389585474,142.86632440399998,143.144620581,142.943436554,143.166439877,143.50261995,144.069685652,144.224025939
Chile,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/chile/flag-button-round-250.png,227.09733054600002,215.484600357,208.67686191700002,211.850057589,214.600759989,216.325187262,215.138616942,213.80507451199998,215.180676648,216.49095232,213.111502982,218.889922922,216.116505218,220.209270025,220.188585136,217.472964374,216.41926926099998,216.41047032400002,213.19211762799998,220.98393377399998,223.616134284,222.426762761,223.296235165,226.230430623,225.61445793000001,229.83460400799999,232.11366084500003,234.347453103
China,Asia & the Pacific,https://cdn.countryflags.com/thumbs/china/flag-button-round-250.png,190.996808826,191.250435652,190.461218766,190.313716433,190.033386522,190.835553069,192.009454082,193.08292962299998,194.914783383,196.044993294,197.25925120200003,197.80602319,199.04222186299998,200.13416914799998,200.966535461,198.618382336,196.128194894,197.282395184,201.120876191,206.377408521,211.35989948000002,215.99460742399998,221.009450139,224.94580017,233.028684541,241.259604459,245.22379732099998,244.214144537
Colombia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/colombia/flag-button-round-250.png,231.05240723000003,238.397704429,241.762572561,242.51857728599998,247.49031825,250.14276820499998,251.52077677399998,246.957279845,245.662589567,246.14059166700002,245.327529912,243.624377866,249.675890748,238.31326822,233.146020996,226.849848657,227.599888552,223.269816426,222.65269970499997,224.075952455,222.56431013600002,218.58718164299998,218.940784348,218.108429411,217.79972320299999,219.511771529,221.73189739999998,222.07690801600003
Comoros,Africa,https://cdn.countryflags.com/thumbs/comoros/flag-button-round-250.png,185.630360499,184.745114513,183.86648231700002,183.147036776,182.61636454,181.684959186,180.215264741,178.6895159,176.274003354,172.20474218500001,169.26416164900002,166.162025456,164.167387836,162.314273963,160.77258410800002,159.810735401,159.98054298,159.698196857,160.272126034,160.11577684,160.312684739,160.724530484,160.88582670899999,160.15441332,159.94996634,159.60563210499998,159.38215729499998,159.244817956
Congo,Africa,https://cdn.countryflags.com/thumbs/congo-republic-of-the/flag-button-round-250.png,200.423359547,198.422943884,197.617375542,198.33542642900002,204.56101547400002,207.017929387,208.493539554,209.58714997700002,202.865587323,201.72424953599997,198.066873459,190.631809592,186.747175379,187.417253925,187.615777627,189.0135993,187.221260658,186.76611211600002,186.201962857,185.285726747,185.4946979,183.820262182,184.619244939,184.870215024,185.730754292,186.296446453,185.73918142800002,186.290166212
Costa Rica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/costa-rica/flag-round-250.png,233.287118557,234.05633002899998,234.002594575,233.054583398,239.69791798,245.55925622400002,239.693946883,236.94901150900003,238.81113224400002,240.63662774000002,235.794765198,241.401833302,239.871457572,241.50274799200002,242.690778444,237.067067593,243.03762115400002,228.89642828700002,236.21093420199998,244.536162235,262.087703342,260.589677578,262.170220739,264.568104745,265.042945835,271.54199524399996,283.43466517,286.478055214
Cote d'Ivoire,Africa,https://cdn.countryflags.com/thumbs/cote-d-ivoire/flag-button-round-250.png,109.02938773,109.742629015,110.64916489500001,112.62250229700001,114.128381711,115.73807440200001,117.048328189,117.901769976,119.322241796,120.3423914,121.030333477,120.69517858500001,120.19048869800001,120.08816462300001,120.05694305000002,120.270596937,120.974589739,121.41194450399999,121.72558103,122.18087933,122.829545076,122.829595209,123.755609272,124.375573873,124.672469162,124.82465660899999,124.372214144,124.09598478
Croatia,Europe,https://cdn.countryflags.com/thumbs/croatia/flag-button-round-250.png,329.981972442,324.902384377,322.57405900500004,320.013312464,317.537493759,317.138816114,329.870914601,341.65396415600003,343.377439803,347.709160405,345.339697742,344.263768144,349.800034942,356.16049713999996,352.348902145,358.164748377,357.83043029199996,369.265561431,380.65676481500003,371.816384389,375.545105798,378.290795954,379.363332903,374.91000378900003,383.546723193,393.784556642,373.64814368099996,365.057530331
Cuba,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/cuba/flag-button-round-250.png,246.51293307300003,247.47106025000002,249.57851133,249.68208377,248.704159585,247.42181311099998,245.599988964,243.453370485,247.26307200000002,250.142524117,250.11110709500002,253.09676834200002,249.361918777,255.42428365499998,260.566856063,268.263896199,264.17628669100003,263.695829381,263.39032309,261.829574464,262.675306913,255.983159313,263.748233019,267.11722267199997,269.352520299,277.63659555099997,281.91624150900003,282.41610569
Cyprus,Asia & the Pacific,https://cdn.countryflags.com/thumbs/cyprus/flag-button-round-250.png,206.374791273,206.908381249,211.410845055,216.24202018699998,221.325591845,219.26315517,217.73820787100001,222.277541525,232.452719133,245.47541643199997,256.629847748,259.255577457,265.83720746700004,273.900571251,283.905437496,293.070520277,304.729268252,315.69521617,318.49029491100003,318.67385543399996,316.54279763,314.175576405,314.132156515,316.395174879,319.709804941,323.233668519,325.78365090700004,331.886556411
Czech Rep.,Europe,https://cdn.countryflags.com/thumbs/czech-republic/flag-button-round-250.png,363.19678762999996,365.725578512,370.568552769,374.295143504,386.483987105,399.387172891,397.283307082,405.56160924499994,402.982669355,406.69214152499995,412.499051825,413.152293494,415.151886555,426.15545491499995,420.00543991899997,419.55513358,413.569443933,413.654189648,417.04360635700004,415.614197995,414.982831659,411.481997972,408.128647045,404.157362002,396.476882653,397.136801253,397.677004084,397.77607367300004
DR Congo,Africa,https://cdn.countryflags.com/thumbs/congo-democratic-republic-of-the/flag-button-round-250.png,154.815108544,155.125278428,154.600442229,153.289096339,152.16455628100002,152.15918280900001,153.145005209,149.36440905,148.495954017,147.077141623,145.982219238,145.30468966799998,144.207015681,145.074290475,143.966138124,142.598140744,141.837263681,140.939105846,140.769977999,140.391046021,140.552658979,141.044984778,141.468924843,141.59932003900002,141.755882867,141.995532745,142.097098055,142.44817571000002
Denmark,Europe,https://cdn.countryflags.com/thumbs/denmark/flag-button-round-250.png,364.76456448299996,365.208174786,373.523010156,384.58985042800003,398.62605106300003,406.148659131,410.614043341,414.291747984,413.226290752,431.656088775,419.77375120100004,424.96232831599997,436.17331425400005,439.105653788,441.922221161,439.39312468099996,452.222788081,465.11462350500005,467.81934173099995,474.39538346099994,476.520001758,465.197832501,461.56639061600004,458.117440137,454.836651258,454.740722163,462.54553265600003,467.033151294
Djibouti,Africa,https://cdn.countryflags.com/thumbs/djibouti/flag-button-round-250.png,174.848869713,175.389932973,178.27884982199998,179.055206846,180.34192016100002,180.937451221,181.333803118,181.022151229,179.861140923,177.758548361,174.738249912,172.360192973,170.92017681299998,169.932071189,169.521549555,168.086647783,167.104091853,165.899224559,164.472417556,163.856755486,162.907665981,162.715636205,162.822644709,162.993725352,163.83353053599998,163.9975336,164.723628633,165.25346837200001
Dominica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/dominica/flag-button-round-250.png,218.85720170000002,222.93087677900002,224.44145029299997,226.511940561,228.83763787200002,231.409632676,235.70589308200002,238.02678771,240.767531836,243.282257038,246.92096792200002,246.607282028,249.47875966499998,250.41103932,251.369895875,250.445360414,253.46826589600002,251.62675147599998,250.93473484,253.58316038700002,257.77705852400004,263.041558178,265.173755495,269.02031919399997,272.91454525300003,275.966501441,277.257268034,279.3556442
Dominican Rep.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/dominican-republic/flag-button-round-250.png,116.40650685799999,117.401284221,119.67193665100001,121.14290761,126.282589751,130.752938679,134.917539734,138.90959017699998,140.963191163,142.360234574,140.723795364,140.280563206,140.80957270599998,143.525520854,146.527880128,150.30102209100002,151.500914005,154.98808541,155.179578337,155.237850473,154.260828516,157.389339562,160.824433299,166.280797891,172.014544575,176.450653382,179.156284966,178.564224608
Ecuador,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/ecuador/flag-button-round-250.png,159.82992539,166.02749701099998,167.23091476599998,166.388562964,164.669690645,162.491696483,165.53969249899998,163.14773148,167.60735371200002,168.08966933,168.70343076400002,165.47004187000002,175.759211493,182.338547306,185.725635992,191.556741231,195.34274284,197.592774866,199.81775924,200.594144645,202.293318929,203.80161872999997,203.546746627,200.63888508800002,199.191513599,198.208670747,200.877968983,202.120370968
Egypt,Africa,https://cdn.countryflags.com/thumbs/egypt/flag-button-round-250.png,90.5726203102,91.0300078862,91.10621858649999,93.444884278,94.7664666243,94.125736251,95.494720752,97.1890958593,97.6657212526,98.52224231720001,98.2063107535,102.24132313399998,105.19331346199999,107.859277202,109.5450364,111.118981394,112.71623159299999,112.249657741,113.503484556,115.084642147,115.510591922,114.965368715,115.481963533,113.692018066,114.210363426,116.734450494,117.95388626299999,118.34466328
El Salvador,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/el-salvador/flag-button-round-250.png,163.60157781200002,167.828896754,174.337652038,176.054218391,184.588573087,180.061381553,188.343488842,193.371631828,195.756591356,200.877617321,199.26505437500003,199.03615724300002,202.805970653,204.944723662,210.001858789,213.772365196,211.574682168,219.138430922,215.717587544,217.566977603,216.249557936,217.106790341,213.843844998,215.456202907,219.19810705199998,220.5834844,221.67697639,222.346520385
Equatorial Guinea,Africa,https://cdn.countryflags.com/thumbs/equatorial-guinea/flag-button-round-250.png,186.098678051,184.728350332,182.010775719,181.220584576,180.121541979,180.00790099600002,180.002709902,173.572013597,169.781764108,166.90589224000001,163.453034077,160.207633775,156.506535577,156.54193992700002,154.502107512,155.564804801,159.69278552400002,159.752373234,160.236149579,161.776280178,161.897372377,161.073905487,162.300691687,162.56257650799998,165.07143219000002,166.259913384,167.564747708,167.209005744
Eritrea,Africa,https://cdn.countryflags.com/thumbs/eritrea/flag-button-round-250.png,215.269619005,231.588739617,234.368733047,235.42678033299998,239.154173159,236.054069274,244.033181903,243.115411014,241.669105758,238.568025189,234.01729683500002,236.00945171700002,233.332113715,231.17839901500002,229.335725887,227.12750523600002,225.05763411499998,221.59930695500003,218.016260455,214.572191007,213.05867537199998,210.06249533300002,207.33973241399997,204.794009449,202.899383992,202.966838363,200.709841605,198.013517596
Estonia,Europe,https://cdn.countryflags.com/thumbs/estonia/flag-button-round-250.png,263.50009176099996,273.194457232,272.084617325,288.966584942,303.799215184,291.677328866,273.056879354,274.93942365000004,287.611514564,281.643515448,283.34293384,283.579303038,287.372672776,299.069366783,307.641713911,316.414010208,327.666928281,338.662109009,336.208271754,335.601516058,327.378066049,332.681239605,339.873324638,341.90857912399997,349.02364349600003,345.175079676,341.112220864,339.650707018
Ethiopia,Africa,https://cdn.countryflags.com/thumbs/ethiopia/flag-button-round-250.png,197.11378520099998,196.452323793,196.59664190599997,195.88712887000003,194.626230659,192.645525861,189.16583001,186.372999459,182.060454389,177.548759448,173.32750306,169.87742029999998,166.556176828,164.126423083,162.22916516,159.85580064200002,158.450086722,157.301594949,156.671156027,156.611225737,155.837766161,154.844172727,153.473760822,152.386148187,151.59250713699998,150.883705945,150.478893668,150.85542048599999
Fiji,Asia & the Pacific,https://cdn.countryflags.com/thumbs/fiji/flag-button-round-250.png,145.98753227,148.18132708000002,149.002636714,150.201759939,151.71320535499999,154.022965123,155.851990674,157.775893306,155.888139309,157.831674562,158.253005974,155.10173483,154.152935871,155.680728327,154.708922523,156.72324206300001,161.209483104,166.635267529,170.88828098500002,172.78376491499998,174.67619793,175.47302206499998,176.54152072300002,177.423267482,177.94545589999998,178.710248029,179.573602731,180.13573739
Finland,Europe,https://cdn.countryflags.com/thumbs/finland/flag-button-round-250.png,358.792084021,359.225611061,365.590135492,369.637556427,367.713885873,374.906547909,373.965444795,380.772392094,384.41350133500003,387.588287938,390.521289278,387.24871729899996,388.310300403,389.59575556699997,398.024845649,397.152435912,391.640402218,396.585399261,401.13988824200004,403.771353165,403.819924679,400.389634316,402.43733079199995,403.678590387,400.01015059499997,396.47628118200004,399.76847159299996,401.822213618
