country,category,url,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
France,Europe,https://cdn.countryflags.com/thumbs/france/flag-button-round-250.png,1102253.38645,1136718.79592,1174072.48335,1214696.1777,1239481.65433,1264895.02535,1305617.84762,1345311.7765,1391284.86396,1430098.75072,1456469.98513,1500085.6076,1550914.09616,1598137.63416,1625024.6524,1667653.86645,1700700.85866,1731671.93429,1779211.86743,1825109.87377,1853218.31792,1876500.80923,1898803.47101,1926263.96751,1952284.37506,1980504.41305,1995499.99464,2009937.46324
Gabon,Africa,https://cdn.countryflags.com/thumbs/gabon/flag-button-round-250.png,2663.11695363,2732.92802062,2776.99740378,2819.65050864,2927.96574341,3033.09961575,3121.7434516,3199.61143565,3271.32377203,3323.29209708,3418.51316879,3556.68819277,3624.56154028,3766.40303235,3864.10773373,3950.42052334,4100.63369864,4192.38779406,4315.58910789,4404.0881999,4455.9391764,4601.15610493,4723.91906145,4850.83259253,5024.60537001,5225.5037558,5417.68876395,5607.82304878
Gambia,Africa,https://cdn.countryflags.com/thumbs/gambia/flag-button-round-250.png,1387.1633272,1453.28373004,1523.05152562,1589.1598389,1657.11951521,1720.22680197,1789.13350043,1858.08138582,1925.4270814,1985.33341401,2065.26437383,2162.49115155,2266.89005003,2363.26230201,2500.8847126,2609.06559761,2694.29123783,2784.97422442,2877.22868941,2959.13317963,3062.10599964,3169.12528682,3304.29290952,3402.22275936,3510.04903343,3622.94581142,3728.55140827,3847.97075619
Georgia,Europe,https://cdn.countryflags.com/thumbs/georgia/flag-button-round-250.png,44287.3223637,44232.4448297,43706.1744092,42635.9993615,41511.3560796,39343.2657684,38266.7825752,37934.9325233,37932.9843926,37809.7607518,37907.1398426,37922.8969146,39021.4377279,39408.0256624,39309.3164613,39110.7131618,39073.5515878,39832.6828462,41804.039786,43986.6423166,45213.0225765,46478.9870497,47901.5204496,48347.7877699,49103.0089789,50551.4135491,51493.5173102,52206.1536122
Germany,Europe,https://cdn.countryflags.com/thumbs/germany/flag-button-round-250.png,1876147.48148,1960566.16223,2029325.44822,2107621.91179,2170060.19413,2216959.60027,2254364.42245,2282398.7278,2308863.88798,2348384.32937,2384822.63979,2425837.68704,2482104.09654,2546001.20876,2587517.07902,2631281.33172,2672020.29925,2725520.37228,2783559.0198,2838808.84423,2874337.33637,2908972.17789,2942767.12407,3017607.908,3050548.67046,3125635.20564,3190842.29105,3211739.23741
Ghana,Africa,https://cdn.countryflags.com/thumbs/ghana/flag-button-round-250.png,34922.7199502,36009.5946051,37421.5157087,38732.6359955,40251.4959867,41904.9684203,43594.3647567,45514.1470277,46957.7198872,48493.5173532,50275.9901017,50709.4915473,51085.3567485,51802.8812131,52757.3764456,53579.2128692,54955.6773202,56294.5269862,58201.7232407,60518.5516309,63138.9130475,65878.0156923,68711.1825385,71827.3769472,75543.5753359,80174.3705319,84364.1648355,87548.896832
Gibraltar,Europe,http://img.freeflagicons.com/thumb/round_icon/gibraltar/gibraltar_640.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Greece,Europe,https://cdn.countryflags.com/thumbs/greece/flag-button-round-250.png,160132.703511,166596.647335,174581.480521,179791.284741,185482.899006,191210.948222,197733.505489,203749.412758,211583.471027,219777.21162,226255.476924,234527.766217,244664.167767,256141.464306,266767.146991,273485.510189,277412.776441,285721.399099,289915.230638,294065.36775,297628.376424,301731.525768,305496.330809,304550.95584,304261.227024,306193.023096,307458.254785,307805.142008
Greenland,North America,https://image.flaticon.com/icons/svg/197/197453.svg,1510.39689856,1534.67677552,1552.78870808,1568.99399466,1591.53396297,1619.13467865,1649.42632414,1671.80600808,1693.99750213,1716.65992177,1742.63602032,1771.26663567,1798.76233067,1822.91718771,1847.74439463,1868.54085408,1890.77198942,1908.96455416,1928.12318263,1949.6000663,1976.42241868,2008.00099554,2037.6985978,2066.22472657,2095.62030223,2127.71352216,2159.72339296,2193.20252709
Grenada,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/grenada/flag-button-round-250.png,587.826817344,584.617695685,585.056621267,585.60095545,586.817629085,590.177885318,596.989598786,602.417484439,613.919670777,628.984194427,654.351554966,684.629180371,722.154973823,763.574386664,805.029364976,852.438183259,907.693034928,965.945011823,1025.74166093,1086.09625167,1146.31933792,1200.88384166,1241.77212367,1287.76893195,1333.2210911,1372.10048599,1398.40097957,1434.33090574
Guatemala,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guatemala/flag-button-round-250.png,17654.7657031,19376.863735,20773.5224986,22098.0290169,24162.5143071,23618.7355086,24743.65166,27765.2459921,30231.1861634,31893.6964165,34405.6143776,35138.6672004,36796.6685995,38989.5767995,41306.705768,43741.0671062,45217.7161569,45624.2419434,46253.78937,48808.975582,50218.8283331,51512.6183989,53189.9373509,54309.5184505,57134.5721348,59624.5889721,63312.1166191,66288.2754271
Guinea,Africa,https://cdn.countryflags.com/thumbs/guinea/flag-button-round-250.png,18400.3691541,18985.4885429,19558.0656376,19939.3073875,20533.9350777,20971.6063728,21243.6945015,21688.2377549,22153.9373129,22499.5713844,22533.7665919,22867.3046884,23309.9826497,23853.4883587,24434.4889854,24888.0462572,25444.0470186,25777.1608083,26158.7155608,26514.7150863,27097.5950842,27702.9223444,28375.6290202,29208.9884446,30011.6250736,30681.5140316,31414.9630649,32280.9322226
Guinea-Bissau,Africa,https://cdn.countryflags.com/thumbs/guinea-bissau/flag-button-round-250.png,2397.95698699,2420.83816102,2448.82972329,2473.93756516,2504.39163803,2528.27692243,2561.05305734,2583.52570878,2597.35663395,2636.13566759,2726.96785087,2796.63770106,2868.60559028,2946.05408124,3019.6393927,3033.70573614,3126.7639323,3330.84530151,3416.55227845,3499.25156227,3589.72738097,3656.61045798,3720.25861497,3873.54593157,3981.11855513,4077.96807638,4220.95305502,4296.54754182
Guyana,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/guyana/flag-button-round-250.png,2474.45319249,2459.22870335,2422.49281145,2491.43643194,2515.20312744,2640.97935853,2792.79461064,2910.03307046,3091.76285943,3234.01318588,3551.58946512,3367.93805058,3273.78720758,3185.83464859,3217.49614729,3331.65948543,3365.4660696,3368.6657814,3385.59484271,3402.48240673,3586.19386637,3758.13146004,3881.85151156,3961.0951083,4044.59891027,4129.23010754,4231.735731,4328.11910218
Haiti,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/haiti/flag-button-round-250.png,27102.0064991,27661.1943925,28322.5222264,28987.4638571,29641.783222,30078.1902599,30372.534415,30756.4879199,31101.3427995,31735.2358293,32111.0091815,32757.5793339,33591.604485,34467.6258366,35418.0322508,36357.6382401,37238.3057761,37874.6465041,38507.7812529,39216.0794227,38026.6846608,40380.4119728,41729.1007954,43266.190329,45052.9682054,46980.2905866,49095.4216186,51516.8853872
Honduras,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/honduras/flag-button-round-250.png,11266.7235186,11821.361995,12576.9331628,13172.9647453,13713.8844506,14696.2366407,15265.5201695,15884.3503725,16318.0070579,17025.9957908,17729.3993955,18451.9126567,19194.467399,20010.2610941,20917.9786305,21826.0911608,22943.2028459,24149.0844491,25387.7056078,26595.0357829,27844.0872792,29141.6498742,30252.7203235,31588.1604757,33088.9801451,34506.7895179,35997.470487,37513.9662736
Hong Kong,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197570.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Hungary,Europe,https://cdn.countryflags.com/thumbs/hungary/flag-button-round-250.png,197302.977237,201108.880805,209053.552905,214472.79649,217187.362478,221726.923343,223535.234342,229386.992948,237104.069357,243067.51472,243781.505831,245878.845268,250091.299075,254463.268255,256011.90688,258565.987581,258399.502845,259381.952032,255391.57759,255615.722405,255317.965143,258036.379547,258089.388445,256959.967623,257771.142376,263460.672522,256754.885377,253534.951319
Iceland,Europe,https://cdn.countryflags.com/thumbs/iceland/flag-button-round-250.png,5084.4621609,5250.37893425,5435.67824391,5621.79891038,5780.31365616,5923.60458435,6129.96084497,6378.84767674,6638.29106916,6869.47562499,7066.74253978,7243.67956107,7453.04026986,7636.32485796,7833.90105549,8021.84757993,8220.63514773,8418.59771777,8641.8450307,8880.92104286,9041.37357783,9180.67977658,9372.02471335,9601.08830899,9874.37382682,10122.3667111,10387.8598854,10656.7408275
India,Asia & the Pacific,https://cdn.countryflags.com/thumbs/india/flag-button-round-250.png,1310957.32892,1356131.44068,1404826.54777,1420608.03558,1441455.99201,1466587.18278,1511595.23607,1587297.52632,1628593.55644,1661883.8943,1703974.90426,1737547.1343,1760342.97098,1784865.16134,1805728.12741,1875850.7381,1950532.6458,2044348.38403,2153353.20324,2271389.46819,2399681.94323,2513786.50944,2625053.50358,2793812.27022,3001499.9545,3217597.24374,3441467.29197,3639595.14696
Indonesia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/indonesia/flag-button-round-250.png,458354.316619,475014.353066,490770.170155,507455.647049,523047.14177,540167.993868,559356.605572,577954.796301,596846.137593,614999.244323,632853.141057,651287.12947,669237.737114,687438.649237,704954.042874,722365.148571,740551.16376,760700.595694,781053.303777,801598.909299,822347.573114,847150.473331,869129.077322,893048.561904,916830.311807,941756.98136,970432.527328,999675.394184
Iran,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iran/flag-button-round-250.png,170432.023469,176459.052102,180380.89004,185219.804642,191593.508945,198496.177735,204568.517653,212185.390225,220518.353957,231118.371866,242500.955514,255206.944149,269664.914641,286937.027127,307224.469817,327882.616742,351396.486644,378129.432119,407458.141095,438308.258945,466702.487735,494966.888732,522609.718595,550988.005882,572073.941592,588837.515517,606699.623206,624818.343083
Iraq,Asia & the Pacific,https://cdn.countryflags.com/thumbs/iraq/flag-button-round-250.png,50106.3726476,51837.7454065,55406.8194219,58010.2124888,60685.1867222,63274.5115346,66283.1458313,69352.6196923,71744.4611846,74650.4973297,78337.6590699,80705.2536249,84117.563396,86501.3914341,89020.8830606,90725.9230445,91308.5136739,92376.8676368,95596.410122,97282.344335,100179.906418,103325.976426,107367.4938,110808.835035,113333.335317,115537.315939,118807.704417,122212.654766
Ireland,Europe,https://cdn.countryflags.com/thumbs/ireland/flag-button-round-250.png,54802.1689853,56207.8306768,58173.4694417,60008.6372664,61609.4760759,63835.5967601,65643.4041061,68552.8945346,71472.9392158,74786.9116152,78056.5679922,81063.2672336,84966.7115859,89525.002842,94627.7334683,98263.0307389,101723.62722,104728.927684,109920.19138,114733.380813,115551.520502,119831.96674,123836.786049,127301.759076,130974.652009,134862.373316,137720.141134,140823.39103
Israel,Asia & the Pacific,https://cdn.countryflags.com/thumbs/israel/flag-button-round-250.png,50367.8620885,54869.7218478,59571.2737888,63290.8194585,67573.1495993,71566.700302,75771.668787,79555.7195142,83306.3891225,86821.2593578,90795.2524613,93278.2594525,96436.1288169,98916.609332,101370.001366,105560.597609,108437.058082,112048.542775,114560.079986,117527.023398,120404.536192,122970.116896,125104.806615,128069.916648,130335.278922,133284.537348,136339.122425,139033.483689
Italy,Europe,https://cdn.countryflags.com/thumbs/italy/flag-button-round-250.png,1283387.18234,1334189.44314,1373944.20005,1415944.90906,1463530.64449,1505740.23347,1556499.65,1612972.44005,1682896.13063,1729272.63047,1777291.37302,1826644.97569,1885295.32889,1952200.32666,1987346.59297,2030318.56885,2058536.23299,2094778.62143,2131965.04627,2175531.0228,2193653.99343,2223567.47163,2249329.06173,2268058.18817,2277363.05683,2308453.16003,2291446.17175,2282520.39935
Jamaica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/jamaica/flag-button-round-250.png,11501.8274104,12142.9467052,12919.9440799,13558.8916465,14240.7545612,14873.2232559,15925.2314195,17004.7860076,18225.3703837,19183.6669844,19611.7105962,19944.4154593,19658.3084858,19346.0667141,19013.9052976,18915.9049254,19814.1706279,21338.2985717,22955.0135092,24528.7661645,24973.8274162,25690.1239211,26664.654859,27645.4863367,28346.1798319,28873.5670559,29481.8924444,29898.9544488
Japan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/japan/flag-button-round-250.png,3110531.84035,3201537.97904,3305662.56169,3397562.87347,3471270.40123,3569165.0298,3645092.56866,3741362.58659,3872897.60359,3979656.50952,4048855.22557,4143992.07674,4271429.65007,4433098.67583,4579697.87777,4713244.19741,4811648.46447,4958973.37886,5112177.66802,5242033.86411,5358849.19252,5455607.81539,5521558.46452,5613460.49319,5702960.81337,5742885.3812,5786473.45129,5817580.43247
Jordan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/jordan/flag-button-round-250.png,9913.84506702,10565.9256206,11188.6158021,11875.8933334,12543.6086659,13302.9766474,14088.7633655,14882.6430718,15722.9069494,16602.9773025,17361.323134,18023.4915814,18717.3404612,19458.504647,20339.4996742,21645.2338549,23366.4422608,24670.9311808,25931.5838417,27346.4361956,29218.1799298,31242.8036419,33674.731885,36656.2714532,39425.3831643,42390.760265,45547.577114,48789.7973055
Kazakhstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kazakhstan/flag-button-round-250.png,108590.424483,110289.965661,110882.477872,113042.102458,114181.013577,116045.859147,114932.311612,112496.313762,109747.199472,107656.349346,108234.03064,109004.447632,109543.645253,111247.889288,111902.003062,113681.533147,115301.069041,114985.913748,117022.257368,118708.020974,122797.180116,125225.349393,127820.378773,128485.88644,130644.973704,133342.178095,137851.682523,141830.090463
Kenya,Africa,https://cdn.countryflags.com/thumbs/kenya/flag-button-round-250.png,34527.4349616,35984.9450418,37624.7362169,39305.5573737,41063.7077548,42823.6450061,44435.085782,46061.646935,47638.683285,48944.3370565,50710.1686778,51831.4319364,54043.6085602,56507.9470008,58607.8844461,60903.7933723,63641.3128509,66212.0404405,69104.7438923,72463.6509963,76878.1271345,79814.7830669,82399.838961,85402.2650728,88385.9814577,91654.3840348,95419.2870869,99645.5409788
Kiribati,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kiribati/flag-button-round-250.png,323.973454506,329.355686093,333.643787173,333.366499561,337.396818282,346.206511462,352.161249469,361.531897483,372.09561498,384.075413071,392.715933644,401.090666977,408.56335148,414.809811499,421.198586442,429.748429322,443.332134819,460.294002486,477.43351612,494.258340732,508.799865361,520.801939072,530.622654413,540.442809718,549.714544416,559.533877637,569.801984174,579.896833426
Kuwait,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kuwait/flag-button-round-250.png,5961.37337753,5603.86329094,5482.6680182,5319.70750704,5417.87334826,5504.69952146,5802.11807114,6236.09533987,6641.90386482,7101.44752116,7597.57964653,7871.37792255,8259.90081701,8488.31038979,8926.73185156,9516.10725663,10180.0872372,10931.8042022,11787.6267744,12633.3640758,13448.4779656,14209.8455839,15255.9985532,16500.6059285,17955.9817951,19291.2692021,20689.9602456,22077.7923654
Kyrgyzstan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/kyrgyzstan/flag-button-round-250.png,21306.8014272,21711.0377573,21898.2529644,21993.7723855,22074.4203622,22050.6911471,22064.5116078,22033.7088925,22053.0561898,21896.8247549,22021.7200562,22244.0747553,22603.7161535,23234.4564403,23756.2635571,24111.8847484,24481.4004217,24884.5647355,25273.8886382,25299.0563616,25646.4615727,26205.0882563,26757.3868689,27334.8682776,27832.9602118,28566.9212334,28660.8593306,29194.0149194
Laos,Asia & the Pacific,https://cdn.countryflags.com/thumbs/laos/flag-button-round-250.png,10704.295022,10962.6947336,11197.2011311,11466.4408003,11647.2262231,11915.776691,12202.704848,12511.0005161,12757.7010155,13034.6328495,13290.6320647,13490.6140989,13748.8889502,13906.4849493,14013.4664975,14269.9892554,14507.861975,14818.1017071,15314.8365801,15708.0733745,16056.7405723,16456.5676915,16969.0934882,17556.120531,18161.1101936,18840.3761966,19530.0719587,20212.461905
Latvia,Europe,https://cdn.countryflags.com/thumbs/latvia/flag-button-round-250.png,34765.0215515,35217.6075548,35748.7922836,37214.0771672,38219.1448017,37225.8476913,35829.0208964,35928.6300875,37269.3985405,37422.5908659,37786.8386543,39335.8415512,40391.6169805,41751.2103503,43168.4726485,45058.3384311,47379.6700289,48227.1110935,48366.4416043,48909.0712841,49424.8313759,49477.3672817,49669.7996592,50724.4992824,50908.0348253,51130.0050127,51129.1788853,50827.5315502
Lebanon,Asia & the Pacific,https://cdn.countryflags.com/thumbs/lebanon/flag-button-round-250.png,21900.6888215,23029.4862601,24367.9952541,25806.6777619,27340.710454,29036.7159564,30875.1971743,32821.0703781,34941.2971411,37220.9440723,39616.5349783,42180.1856073,45062.145074,48380.1550818,52103.6847182,55961.7984772,60601.7377068,66479.6755871,73264.3764596,80605.8655451,87349.0449888,94291.1441075,104157.276382,116410.907912,125890.891134,133538.188948,140906.82151,147507.183312
Lesotho,Africa,https://cdn.countryflags.com/thumbs/lesotho/flag-button-round-250.png,4352.7474697,4392.14177769,4472.19274854,4549.10370742,4648.17172011,4735.05467752,4845.51856834,5009.10483726,5314.75117229,5547.1686215,5909.6617579,6055.20554852,6248.42356536,6432.36444857,6475.19820706,6504.37352827,6481.08273776,6479.29228975,6544.03891533,6492.38175229,6520.73270075,6575.5623975,6691.58293747,6803.85245964,6873.34232781,6921.65233156,6868.73934425,6784.3661151
Liberia,Africa,https://cdn.countryflags.com/thumbs/liberia/flag-button-round-250.png,4839.47041388,4937.04396328,4922.93873016,4891.64864652,4955.38487049,4908.87326835,5096.29626826,5121.79424033,5163.89198011,5203.79627835,5328.90406186,5453.36440611,5554.41020514,5628.61433618,5800.18398945,6009.31498852,6238.21584311,6434.52444682,6676.7284882,6970.35299984,7350.07483385,7680.27334043,8083.22601363,8460.06014197,8608.19919161,8890.82106942,9217.56592229,9504.03857101
Libya,Africa,https://cdn.countryflags.com/thumbs/libya/flag-button-round-250.png,12890.9405817,13453.981095,14091.1779549,14772.9426619,15420.9344295,16133.4282992,16846.0919687,17804.6679356,18852.4024985,20003.6556758,21023.0845439,21911.5800343,22904.0397335,24008.090077,25705.497473,27231.1991275,29245.5358311,32218.3848378,36362.0054463,41063.1344513,44813.8613806,46176.6875854,48903.8496173,50670.2798943,52225.693164,53435.5059831,53608.0076848,54532.7360468
Liechtenstein,Europe,https://cdn.countryflags.com/thumbs/liechtenstein/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Lithuania,Europe,https://cdn.countryflags.com/thumbs/lithuania/flag-button-round-250.png,51675.0545724,53376.8752817,54630.4133027,57721.4358881,59175.3913321,59280.1136859,58955.6120101,58906.8810009,60191.8419708,61473.1750176,63443.6163027,66045.9383683,66902.0190492,68655.7826501,70533.385192,73114.0876694,75448.920286,77491.9306197,78000.6699153,76413.1339992,77507.7021265,78453.7319254,79275.3541554,80529.0431489,80331.3267672,81079.4782174,80626.4049813,80049.3806494
Luxembourg,Europe,https://cdn.countryflags.com/thumbs/luxembourg/flag-button-round-250.png,8741.55268602,9143.46760819,9617.61157459,10105.6198207,10541.6606517,10913.7587929,11301.2186953,11724.8314512,12115.6053514,12447.3148511,12750.9465337,12991.7290962,13340.9791457,13685.4673436,14037.6245635,14322.8661641,14660.2870901,14987.154719,15370.998823,15828.2412482,16274.757396,16646.1405943,17110.8846749,17621.5769753,18278.8200892,18904.8397653,19390.018222,19898.6412818
Macao,Asia & the Pacific,https://image.flaticon.com/icons/svg/197/197493.svg,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Macedonia,Europe,https://cdn.countryflags.com/thumbs/macedonia/flag-button-round-250.png,19257.4278693,19544.389391,20130.1952595,20636.6560304,21006.1720339,21501.9323908,22221.7400057,23040.3558319,24492.3349011,25379.8238027,25081.279996,25618.6523757,26637.0250945,27337.8964254,27971.6149009,28761.4835924,29855.1599444,31142.0529428,32184.0005046,33220.7030816,34080.0561376,34648.0488418,35525.6376077,35992.7905913,36859.8503276,38383.7473702,39322.8586676,39858.2749193
Madagascar,Africa,https://cdn.countryflags.com/thumbs/madagascar/flag-button-round-250.png,32521.3727792,33068.8418496,33691.0167491,34757.5080052,34442.1808375,34845.602288,35318.4004851,36060.7782446,36804.8913597,37024.2588527,37832.0179986,38328.7576514,38846.6269004,39799.3480305,40578.449726,41136.4578453,41899.7861823,42849.9631041,44172.9843822,45733.725982,46959.2213522,48759.8349051,50396.6737975,51969.884262,53929.5231369,55990.2620233,57998.1392445,60120.0941877
Malawi,Africa,https://cdn.countryflags.com/thumbs/malawi/flag-button-round-250.png,25995.365016,27004.4892446,28502.8179995,29460.8133375,29983.4477188,30385.1186789,30361.3728147,30447.2184871,30739.6320518,31124.2992903,31825.4773347,32000.8793825,32230.4761332,32801.7029408,33192.3333132,33737.6074457,33915.5077647,34099.9169041,34518.1311459,35493.2608247,37524.854004,39266.0473897,40865.1388704,41896.1902225,43236.978804,45034.7301208,46615.4820395,47772.5248274
Malaysia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/malaysia/flag-button-round-250.png,51619.6939835,53625.8381263,55892.6044675,58362.8669437,60761.5166809,64411.0926032,67343.7859427,70736.7328721,74217.9175798,79594.5295201,83401.0721207,86165.5734612,90800.1507003,95968.4850015,100980.343757,105260.311505,109799.121541,114387.047784,119988.871912,126233.116726,131185.940155,137614.638749,146869.505903,156757.552261,170366.960485,181412.261389,193580.527321,205267.856973
Maldives,Asia & the Pacific,https://cdn.countryflags.com/thumbs/maldives/flag-button-round-250.png,422.073626363,436.054172067,455.950719158,469.03496839,484.132833259,498.583482577,518.490600677,545.730080269,572.166847037,594.106275541,611.187848151,623.319390407,642.071006057,655.24630397,676.934014431,712.454260575,763.411389828,792.467113361,816.887626509,848.494812301,892.362640258,949.496338327,1010.74530354,1073.44646015,1140.12865901,1217.27773114,1311.54650152,1410.93899785
Mali,Africa,https://cdn.countryflags.com/thumbs/mali/flag-button-round-250.png,21581.8441465,21691.6288283,21961.3669299,22055.2537121,22158.0233393,22368.3172089,22651.8086198,22816.8696312,22969.151267,23353.1406485,23839.6700028,24259.2841328,25257.8550244,25853.0765012,26510.8527144,27233.5362022,28255.267819,29178.4415979,30325.7844681,31507.0278174,32577.2569051,33578.5535647,34804.6313177,36156.2368898,37720.6849815,39625.8394599,42680.0836583,44284.625865
Malta,Europe,https://cdn.countryflags.com/thumbs/malta/flag-button-round-250.png,4918.56388609,5083.37936812,5267.26115617,5436.55357054,5632.2732922,5825.18347546,6002.33883978,6219.81933372,6454.48379619,6732.32482772,7001.13339322,7285.3001662,7567.89072428,7881.46644566,8249.89459536,8575.5508038,8881.24586955,9203.36001067,9515.80870027,9844.57648707,10170.8513864,10417.8077494,10761.3322788,11072.7184103,11490.8280407,11934.9809165,12405.9016924,12753.0471184
Marshall Islands,Asia & the Pacific,https://cdn.countryflags.com/thumbs/marshall-islands/flag-button-round-250.png,133.49141531,140.701287238,148.159453422,155.16863178,161.998859337,169.401597557,176.550980788,182.650584506,188.769679061,195.394250191,202.053985549,211.000587651,218.525089326,225.981976215,233.749733095,241.390900214,249.287559019,255.578649361,262.199793445,269.014653729,276.06811924,282.473019442,289.605381682,297.067515292,304.50292164,312.104706017,319.380343652,326.571960005
Mauritania,Africa,https://cdn.countryflags.com/thumbs/mauritania/flag-button-round-250.png,4691.07752904,4763.72188422,4862.01547523,4953.99776374,5056.20294165,5151.84947867,5289.47625037,5396.4405767,5504.75856577,5644.64132264,5798.69258025,6014.86271706,6203.02211733,6399.60529984,6605.83987061,6867.6037328,7157.32587914,7417.4032043,7710.11076511,8023.64278014,8306.30339448,8661.43399267,9017.66729837,9369.83043415,9716.23519095,10101.5747927,10480.7847673,10870.2660252
Mauritius,Africa,https://cdn.countryflags.com/thumbs/mauritius/flag-button-round-250.png,3622.42039635,3816.12068269,4212.44891765,4419.48902237,4712.25574929,4871.82633794,5068.67769118,5254.71107128,5497.08032501,5822.0051723,6173.77433933,6523.72755921,6788.73214518,7085.80401396,7339.96621485,7583.19187783,7852.21699282,8152.89312053,8528.85005364,8783.939446,9108.68563993,9314.24021399,9802.31557829,10144.707987,10645.4817787,11226.8375083,11627.8629117,12049.410634
Mexico,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/mexico/flag-button-round-250.png,320825.782406,338249.727019,360356.980378,383710.776292,405963.084673,428514.746857,446147.89935,466949.486409,488488.537064,507040.162643,522311.613737,540396.571107,562743.985782,584530.109541,602552.524691,629413.889723,649402.750834,671642.024175,705504.023512,740225.908138,758902.258886,782815.340787,816094.640607,853896.420871,893011.951182,926339.69312,968052.840342,1005223.27029
Moldova,Europe,https://cdn.countryflags.com/thumbs/moldova/flag-button-round-250.png,41702.3056321,42817.7635651,42632.4203713,43240.9419833,44497.254899,44672.7221717,43634.4413828,41694.4905449,40428.8935604,40063.6431005,40160.7464827,40586.3280706,41262.5771166,42226.6070057,43279.8054109,44958.1882539,46014.9872013,46427.4525557,46960.9740206,47785.1673215,48572.2747594,48217.261007,48732.4332186,49465.6503369,51047.0090645,52195.5522768,52134.0566949,52029.6746232
Monaco,Europe,https://cdn.countryflags.com/thumbs/monaco/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Mongolia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/mongolia/flag-button-round-250.png,8350.06071058,8611.94940205,8784.35292453,9021.28799456,9211.61748482,9508.76839641,9731.45513721,9938.56357823,10068.2732564,10207.0261858,10221.977402,10321.9059968,10463.5153131,10652.6494647,10844.8479816,11067.7588496,11392.8292139,11752.2985856,12150.5963383,12676.2613552,13066.9096543,13445.5694328,13763.4798679,14115.041307,14463.3755703,14865.6390274,15380.3683657,15878.1687205
Montenegro,Europe,https://symondsflags.com/wp-content/uploads/2014/09/montenegro-flag.jpg,7469.00948697,7604.48212986,7765.35580539,7901.25115505,8085.67974344,8254.4424758,8443.03348337,8664.07894309,8861.0216417,9046.64560749,9252.75780831,9465.65674586,9688.09123792,9954.67766418,10173.5581985,10365.3306565,10541.5383975,10719.9868463,10925.6665951,11129.1427474,11320.7104433,11468.8800035,11659.8567062,11888.4087441,12068.7753541,12203.2638189,12369.9325238,12515.8780308
Morocco,Africa,https://cdn.countryflags.com/thumbs/morocco/flag-button-round-250.png,76255.1998085,79270.0162844,81929.1892627,85163.6234578,88027.0931641,91189.2778588,94246.3975066,97794.5565676,100994.333348,104882.6614,108485.221397,112465.359169,116612.859859,121122.875214,125706.96389,130087.616185,134875.759018,140649.442979,146327.760773,153050.604383,158996.706834,165896.505214,172526.190265,179458.049054,186672.477272,194281.714091,201268.271185,208663.295696
Mozambique,Africa,https://cdn.countryflags.com/thumbs/mozambique/flag-button-round-250.png,40074.4750356,40489.7601134,41014.1805643,41454.1014604,41760.3913931,42015.1235571,42421.1572295,42972.8900524,42809.1370895,42803.4499201,42834.3795803,42411.9617028,42664.2218892,42806.1853239,43487.63092,44510.479571,46187.3345081,48021.9696766,49854.0053376,51318.3459522,52982.1034528,54658.7383594,56641.2994512,58866.9060179,61618.8336102,64623.5066234,67707.8940063,70470.8483329
Myanmar,Asia & the Pacific,https://cdn.countryflags.com/thumbs/myanmar/flag-button-round-250.png,155294.455832,158996.117271,162280.857786,166088.69321,169277.664466,172995.263167,177352.050244,181371.360302,185499.408283,190472.608361,194852.848316,199598.233735,203877.234557,209561.3851,214403.051536,218442.423198,223119.979377,227064.30382,229171.007377,232744.862812,235488.903961,238853.357549,243841.657151,250120.896034,258186.018738,265846.474973,275079.199825,282581.211107
