country,category,url,Jan 21,Jan 22,Jan 23,Jan 24,Jan 25,Jan 26,Jan 27,Jan 28,Jan 29,Jan 30,Jan 31,Feb 01,Feb 02,Feb 03,Feb 04,Feb 05,Feb 06,Feb 07,Feb 08,Feb 09,Feb 10,Feb 11,Feb 12,Feb 13,Feb 14,Feb 15,Feb 16,Feb 17,Feb 18,Feb 19,Feb 20,Feb 21,Feb 22,Feb 23,Feb 24,Feb 25,Feb 26,Feb 27,Feb 28,Feb 29,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28,Mar 29,Mar 30,Mar 31,Apr 01,Apr 02,Apr 03,Apr 04,Apr 05,Apr 06,Apr 07,Apr 08,Apr 09,Apr 10,Apr 11,Apr 12,Apr 13,Apr 14,Apr 15,Apr 16,Apr 17,Apr 18,Apr 19,Apr 20,Apr 21,Apr 22,Apr 23,Apr 24,Apr 25,Apr 26,Apr 27,Apr 28,Apr 29,Apr 30,May 01,May 02,May 03,May 04,May 05,May 06,May 07,May 08,May 09,May 10,May 11,May 12,May 13,May 14,May 15,May 16,May 17,May 18,May 19,May 20,May 21,May 22,May 23,May 24,May 25,May 26,May 27,May 28,May 29,May 30,May 31,Jun 01,Jun 02,Jun 03,Jun 04,Jun 05,Jun 06,Jun 07,Jun 08,Jun 09,Jun 10,Jun 11,Jun 12,Jun 13,Jun 14,Jun 15,Jun 16,Jun 17,Jun 18,Jun 19,Jun 20,Jun 21,Jun 22,Jun 23,Jun 24,Jun 25,Jun 26,Jun 27,Jun 28,Jun 29,Jun 30,Jul 01,Jul 02,Jul 03,Jul 04,Jul 05,Jul 06,Jul 07,Jul 08,Jul 09,Jul 10,Jul 11,Jul 12,Jul 13,Jul 14,Jul 15,Jul 16,Jul 17,Jul 18,Jul 19,Jul 20,Jul 21,Jul 22,Jul 23,Jul 24,Jul 25,Jul 26,Jul 27,Jul 28,Jul 29,Jul 30,Jul 31,Aug 01,Aug 02,Aug 03,Aug 04,Aug 05,Aug 06,Aug 07,Aug 08,Aug 09,Aug 10,Aug 11,Aug 12,Aug 13,Aug 14,Aug 15,Aug 16,Aug 17,Aug 18,Aug 19,Aug 20,Aug 21,Aug 22,Aug 23,Aug 24,Aug 25,Aug 26,Aug 27,Aug 28,Aug 29,Aug 30,Aug 31,Sep 01,Sep 02,Sep 03,Sep 04,Sep 05,Sep 06,Sep 07,Sep 08,Sep 09,Sep 10,Sep 11,Sep 12,Sep 13,Sep 14,Sep 15,Sep 16,Sep 17,Sep 18,Sep 19,Sep 20,Sep 21,Sep 22,Sep 23,Sep 24,Sep 25,Sep 26,Sep 27,Sep 28,Sep 29,Sep 30,Oct 01,Oct 02,Oct 03,Oct 04,Oct 05,Oct 06,Oct 07,Oct 08,Oct 09,Oct 10,Oct 11,Oct 12,Oct 13,Oct 14,Oct 15,Oct 16,Oct 17,Oct 18,Oct 19,Oct 20,Oct 21,Oct 22,Oct 23,Oct 24,Oct 25,Oct 26,Oct 27,Oct 28,Oct 29,Oct 30,Oct 31,Nov 01,Nov 02,Nov 03,Nov 04,Nov 05,Nov 06,Nov 07,Nov 08,Nov 09,Nov 10,Nov 11,Nov 12,Nov 13,Nov 14,Nov 15,Nov 16,Nov 17,Nov 18,Nov 19,Nov 20,Nov 21,Nov 22,Nov 23,Nov 24,Nov 25,Nov 26,Nov 27
Afghanistan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/afghanistan/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,16.0,21.0,22.0,22.0,22.0,24.0,24.0,34.0,40.0,42.0,75.0,75.0,91.0,106.0,114.0,141.0,166.0,192.0,235.0,235.0,270.0,299.0,337.0,367.0,423.0,484.0,521.0,555.0,607.0,665.0,714.0,784.0,794.0,845.0,908.0,996.0,1031.0,1092.0,1176.0,1281.0,1351.0,1463.0,1531.0,1703.0,1827.0,1949.0,2171.0,2335.0,2469.0,2704.0,2894.0,3224.0,3392.0,3563.0,3778.0,4033.0,4402.0,4687.0,4967.0,5226.0,5339.0,6402.0,6402.0,6664.0,7072.0,7653.0,8145.0,8676.0,9216.0,9998.0,10582.0,11173.0,11831.0,12456.0,13036.0,13659.0,14525.0,15205.0,15750.0,16509.0,17267.0,18054.0,18969.0,19551.0,20342.0,20917.0,21459.0,22143.0,22890.0,23546.0,24102.0,24766.0,25527.0,26310.0,26874.0,27532.0,27878.0,28424.0,28833.0,29143.0,29481.0,29715.0,30175.0,30451.0,30616.0,30967.0,31238.0,31517.0,31836.0,32022.0,32324.0,32672.0,32951.0,33384.0,33594.0,33653.0,33908.0,34366.0,34451.0,34451.0,34455.0,34740.0,34994.0,35070.0,35289.0,35301.0,35475.0,35615.0,35727.0,35915.0,35928.0,36036.0,36157.0,36263.0,36368.0,36471.0,36471.0,36542.0,36710.0,36710.0,36710.0,36747.0,36829.0,36896.0,36937.0,37015.0,37054.0,37054.0,37054.0,37269.0,37345.0,37424.0,37431.0,37551.0,37596.0,37599.0,37599.0,37759.0,37856.0,37894.0,37999.0,37999.0,38070.0,38071.0,38126.0,38129.0,38140.0,38143.0,38162.0,38196.0,38205.0,38243.0,38288.0,38304.0,38324.0,38398.0,38494.0,38520.0,38544.0,38572.0,38606.0,38641.0,38716.0,38815.0,38855.0,38872.0,38872.0,38919.0,39044.0,39044.0,39074.0,39145.0,39170.0,39186.0,39192.0,39227.0,39227.0,39239.0,39254.0,39268.0,39285.0,39290.0,39297.0,39341.0,39486.0,39548.0,39616.0,39693.0,39703.0,39703.0,39799.0,39928.0,39994.0,40026.0,40026.0,40073.0,40141.0,40200.0,40287.0,40375.0,40510.0,40626.0,40687.0,40768.0,40833.0,41032.0,41145.0,41145.0,41268.0,41425.0,41501.0,41633.0,41728.0,41814.0,41935.0,41975.0,42033.0,42159.0,42239.0,42463.0,42463.0,42609.0,42969.0,43035.0,43240.0,43403.0,43468.0,43851.0,43851.0,44133.0,44365.0,44519.0,44771.0,45017.0,45202.0,45402.0,45402.0
Azerbaijan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/azerbaijan/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,11.0,13.0,13.0,0.0,19.0,19.0,19.0,28.0,34.0,44.0,44.0,53.0,65.0,72.0,87.0,93.0,122.0,165.0,182.0,209.0,273.0,298.0,359.0,400.0,443.0,521.0,584.0,641.0,717.0,822.0,926.0,991.0,1058.0,1098.0,1148.0,1197.0,1253.0,1283.0,1340.0,1373.0,1398.0,1436.0,1480.0,1518.0,1548.0,1592.0,1617.0,1645.0,1678.0,1717.0,1766.0,1804.0,1854.0,1894.0,1932.0,1984.0,2060.0,2127.0,2204.0,2279.0,2422.0,2519.0,2589.0,2693.0,2758.0,2879.0,2980.0,3138.0,3274.0,3287.0,3518.0,3631.0,3749.0,3855.0,3982.0,4122.0,4271.0,4403.0,4568.0,4759.0,4989.0,5246.0,5494.0,5662.0,5935.0,6260.0,6522.0,6860.0,7239.0,7553.0,7876.0,8191.0,8530.0,8882.0,9218.0,9570.0,9957.0,10324.0,10662.0,10991.0,11329.0,11767.0,12238.0,12729.0,13207.0,13715.0,14305.0,14852.0,15369.0,15890.0,16424.0,16968.0,17524.0,18112.0,18684.0,19267.0,19801.0,20324.0,20837.0,21374.0,21916.0,22464.0,22990.0,23521.0,24041.0,24570.0,25113.0,25672.0,26165.0,26636.0,27133.0,27521.0,27890.0,28242.0,28633.0,28980.0,29312.0,29633.0,30050.0,30446.0,30858.0,31221.0,31560.0,31878.0,32157.0,32443.0,32684.0,32910.0,33103.0,33247.0,33376.0,33481.0,33568.0,33647.0,33731.0,33824.0,33915.0,34018.0,34107.0,34219.0,34343.0,34474.0,34620.0,34759.0,34921.0,35105.0,35274.0,35426.0,35559.0,35707.0,35844.0,35986.0,36174.0,36309.0,36435.0,36578.0,36732.0,36899.0,37031.0,37192.0,37329.0,37418.0,37557.0,37732.0,37874.0,38037.0,38172.0,38327.0,38403.0,38517.0,38658.0,38777.0,38894.0,39042.0,39188.0,39280.0,39378.0,39524.0,39686.0,39787.0,39895.0,40023.0,40061.0,40119.0,40229.0,40309.0,40453.0,40561.0,40691.0,40788.0,40931.0,41113.0,41304.0,41519.0,41752.0,41982.0,42104.0,42381.0,42750.0,43280.0,43789.0,44317.0,44964.0,45295.0,45879.0,46593.0,47418.0,48221.0,49013.0,49959.0,50486.0,51149.0,52137.0,53152.0,54174.0,55269.0,56444.0,57040.0,58282.0,59509.0,60873.0,60873.0,63748.0,65411.0,66046.0,67392.0,68594.0,70216.0,71580.0,73429.0,75688.0,77083.0,79158.0,81397.0,83994.0,87163.0,89898.0,93094.0,95281.0,98927.0,102396.0,106101.0
Bahrain,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bahrain/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23.0,33.0,33.0,38.0,41.0,47.0,0.0,49.0,52.0,52.0,56.0,63.0,79.0,109.0,110.0,162.0,162.0,210.0,211.0,214.0,221.0,237.0,256.0,269.0,285.0,306.0,334.0,339.0,390.0,419.0,458.0,466.0,473.0,500.0,515.0,567.0,569.0,643.0,643.0,688.0,700.0,756.0,811.0,823.0,887.0,998.0,1040.0,1136.0,1361.0,1528.0,1673.0,1700.0,1744.0,1773.0,1873.0,1907.0,1973.0,2007.0,2217.0,2518.0,2589.0,2647.0,2723.0,2811.0,2921.0,3040.0,3170.0,3284.0,3383.0,3533.0,3720.0,3934.0,4199.0,4444.0,4774.0,4941.0,5236.0,5531.0,5816.0,6198.0,6583.0,6747.0,6956.0,7184.0,7532.0,7888.0,8174.0,8414.0,8802.0,9138.0,9171.0,9366.0,9633.0,10052.0,10449.0,10793.0,11398.0,11804.0,12311.0,12815.0,13296.0,13835.0,14383.0,14763.0,15417.0,16200.0,16667.0,16667.0,17713.0,18227.0,18544.0,19013.0,19553.0,19961.0,20430.0,20916.0,21331.0,21764.0,22407.0,23062.0,23570.0,24081.0,24805.0,25267.0,25705.0,26239.0,26758.0,27414.0,27837.0,28410.0,28857.0,29367.0,29821.0,30321.0,30931.0,31528.0,32039.0,32470.0,32941.0,33476.0,34078.0,34560.0,35084.0,35473.0,36004.0,36422.0,36936.0,37316.0,37637.0,37996.0,38458.0,38747.0,39131.0,39482.0,39921.0,40311.0,40755.0,40982.0,41190.0,41536.0,41835.0,42132.0,42514.0,42889.0,43307.0,43629.0,44011.0,44397.0,44804.0,45264.0,45726.0,46052.0,46430.0,46430.0,47185.0,47185.0,47185.0,47950.0,48303.0,49038.0,49038.0,49330.0,50076.0,50393.0,50756.0,51113.0,51391.0,51574.0,51574.0,51972.0,52440.0,52807.0,53433.0,54095.0,54771.0,56076.0,56076.0,56778.0,57450.0,58207.0,58839.0,59586.0,60307.0,60965.0,61643.0,62484.0,63189.0,63879.0,64499.0,65039.0,65752.0,66402.0,67014.0,67701.0,68190.0,68775.0,69848.0,70422.0,70864.0,71374.0,71803.0,72310.0,72662.0,73116.0,73476.0,73932.0,74422.0,74860.0,75287.0,75287.0,75948.0,76272.0,76621.0,76954.0,77325.0,77571.0,77902.0,78224.0,78533.0,78907.0,79211.0,79574.0,79975.0,80255.0,80533.0,80533.0,81022.0,81262.0,81466.0,81645.0,81923.0,82133.0,82363.0,82624.0,82786.0,83023.0,83264.0,83456.0,83632.0,83811.0,84042.0,84192.0,84349.0,84523.0,84703.0,84882.0,85008.0,85182.0,85317.0,85467.0,85591.0,85705.0,85886.0,86016.0,86185.0,86347.0
Bangladesh,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bangladesh/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,8.0,10.0,10.0,17.0,24.0,27.0,33.0,39.0,39.0,48.0,48.0,48.0,49.0,49.0,51.0,54.0,56.0,61.0,70.0,88.0,123.0,164.0,218.0,330.0,424.0,482.0,621.0,803.0,1012.0,1231.0,1572.0,1838.0,2144.0,2456.0,2948.0,3382.0,3772.0,4186.0,4689.0,4998.0,5416.0,5913.0,6462.0,7103.0,7667.0,8238.0,8790.0,9455.0,10143.0,10929.0,11719.0,12425.0,13134.0,13770.0,14657.0,15691.0,16660.0,17822.0,18863.0,20065.0,20995.0,22268.0,23870.0,25121.0,26738.0,28511.0,30205.0,32078.0,33610.0,35585.0,36751.0,38292.0,40321.0,42844.0,44608.0,47153.0,49534.0,52445.0,55140.0,57563.0,60391.0,63026.0,65769.0,68504.0,71675.0,74865.0,78052.0,81523.0,84379.0,87520.0,90619.0,94481.0,98489.0,102292.0,105535.0,108775.0,112306.0,115786.0,119198.0,122660.0,126606.0,130474.0,133978.0,137787.0,141801.0,145483.0,149258.0,153277.0,156391.0,159679.0,162417.0,165618.0,168645.0,172134.0,175494.0,178443.0,181129.0,183795.0,186894.0,190057.0,193590.0,196323.0,199357.0,202066.0,204525.0,207453.0,210510.0,213254.0,216110.0,218658.0,221178.0,223453.0,226225.0,229185.0,232194.0,234889.0,237661.0,239860.0,240746.0,242102.0,244020.0,246674.0,249651.0,252502.0,255113.0,257600.0,260507.0,263503.0,266498.0,269115.0,271881.0,274525.0,276549.0,279144.0,282344.0,285091.0,287959.0,290360.0,292625.0,294598.0,297083.0,299628.0,302147.0,304583.0,306794.0,308925.0,310822.0,312996.0,314946.0,317528.0,319686.0,321615.0,323565.0,325157.0,327359.0,329251.0,331078.0,332970.0,334762.0,336044.0,337520.0,339332.0,341056.0,342671.0,344264.0,345805.0,347372.0,348916.0,350621.0,352178.0,353844.0,355384.0,356767.0,357873.0,359148.0,360555.0,362043.0,363479.0,364987.0,366383.0,367565.0,368690.0,370132.0,371631.0,373151.0,374592.0,375870.0,377073.0,378266.0,379738.0,381275.0,382959.0,384559.0,386086.0,387295.0,388569.0,390206.0,391589.0,393131.0,394827.0,396413.0,397507.0,398815.0,400251.0,401586.0,403079.0,404760.0,406364.0,407684.0,409252.0,410988.0,412647.0,414164.0,416006.0,417475.0,418764.0,420238.0,421921.0,423620.0,425353.0,427198.0,428965.0,430496.0,432333.0,434472.0,436684.0,438795.0,441159.0,443434.0,445281.0,447341.0,449760.0,451990.0,454146.0,456438.0
Bhutan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bhutan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.0,"","","","","",0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,11.0,11.0,15.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,24.0,24.0,27.0,27.0,27.0,28.0,31.0,33.0,43.0,43.0,47.0,47.0,47.0,48.0,48.0,48.0,59.0,59.0,59.0,62.0,62.0,62.0,66.0,66.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,69.0,70.0,70.0,70.0,75.0,76.0,76.0,77.0,77.0,77.0,77.0,78.0,78.0,80.0,80.0,80.0,80.0,80.0,82.0,82.0,84.0,84.0,84.0,84.0,86.0,87.0,87.0,89.0,90.0,92.0,92.0,92.0,92.0,93.0,95.0,99.0,99.0,101.0,101.0,101.0,102.0,103.0,103.0,105.0,105.0,108.0,108.0,108.0,110.0,113.0,113.0,128.0,131.0,133.0,133.0,141.0,146.0,147.0,150.0,153.0,153.0,155.0,155.0,156.0,173.0,183.0,184.0,195.0,195.0,224.0,225.0,227.0,227.0,227.0,228.0,228.0,230.0,233.0,234.0,234.0,238.0,241.0,244.0,245.0,246.0,246.0,246.0,252.0,258.0,259.0,261.0,261.0,261.0,261.0,263.0,263.0,271.0,273.0,280.0,281.0,282.0,282.0,283.0,283.0,298.0,299.0,300.0,304.0,304.0,306.0,306.0,309.0,309.0,313.0,316.0,316.0,316.0,325.0,327.0,330.0,331.0,332.0,336.0,336.0,340.0,342.0,342.0,345.0,346.0,346.0,348.0,349.0,354.0,356.0,358.0,358.0,358.0,358.0,359.0,359.0,364.0,364.0,364.0,369.0,369.0,375.0,375.0,377.0,378.0,378.0,378.0,378.0,379.0,382.0,386.0,386.0,386.0,389.0
Brunei,Asia & the Pacific,https://cdn.countryflags.com/thumbs/brunei/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.0,"",11.0,25.0,37.0,40.0,50.0,54.0,56.0,68.0,73.0,78.0,83.0,88.0,91.0,104.0,107.0,114.0,115.0,120.0,126.0,127.0,129.0,131.0,133.0,133.0,135.0,135.0,135.0,135.0,135.0,135.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,137.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,138.0,139.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,143.0,143.0,143.0,143.0,143.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,146.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,149.0,150.0,150.0
Cambodia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/cambodia/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,7.0,12.0,24.0,24.0,24.0,24.0,47.0,51.0,86.0,87.0,91.0,96.0,98.0,102.0,103.0,107.0,109.0,109.0,110.0,114.0,114.0,114.0,114.0,115.0,117.0,118.0,119.0,120.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,123.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,126.0,126.0,126.0,126.0,126.0,126.0,128.0,128.0,128.0,128.0,129.0,129.0,129.0,129.0,129.0,130.0,130.0,130.0,130.0,139.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,156.0,156.0,165.0,165.0,166.0,171.0,171.0,171.0,171.0,197.0,197.0,198.0,202.0,202.0,225.0,225.0,225.0,226.0,234.0,234.0,239.0,240.0,240.0,240.0,243.0,243.0,243.0,246.0,246.0,251.0,266.0,268.0,272.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,276.0,276.0,277.0,277.0,277.0,277.0,278.0,278.0,280.0,280.0,280.0,281.0,282.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,285.0,286.0,286.0,286.0,287.0,287.0,287.0,288.0,290.0,290.0,290.0,290.0,291.0,291.0,292.0,292.0,292.0,292.0,294.0,295.0,297.0,300.0,300.0,301.0,301.0,302.0,302.0,302.0,303.0,304.0,304.0,304.0,305.0,306.0,306.0,306.0,307.0,307.0,307.0
China,Asia & the Pacific,https://cdn.countryflags.com/thumbs/china/flag-button-round-250.png,386.0,526.0,623.0,882.0,1323.0,1988.0,2775.0,4528.0,5994.0,7734.0,9714.0,11809.0,14399.0,17211.0,20448.0,24320.0,28047.0,31207.0,34625.0,37232.0,40206.0,42696.0,44724.0,59865.0,64021.0,66559.0,68566.0,70618.0,72508.0,74258.0,74652.0,75543.0,76369.0,77016.0,77234.0,77749.0,78159.0,78598.0,78927.0,79355.0,79929.0,80134.0,80261.0,80380.0,80497.0,80667.0,80768.0,80814.0,80859.0,80879.0,80908.0,80932.0,80954.0,80973.0,80995.0,81020.0,81063.0,81086.0,81130.0,81229.0,81281.0,81346.0,81484.0,81553.0,81631.0,81733.0,81827.0,81946.0,82059.0,82157.0,82241.0,82295.0,82395.0,82465.0,82527.0,82575.0,82642.0,82698.0,82784.0,82870.0,82925.0,83004.0,83097.0,83209.0,83303.0,83352.0,83402.0,83754.0,83785.0,83803.0,83817.0,83849.0,83864.0,83876.0,83884.0,83899.0,83909.0,83912.0,83938.0,83940.0,83944.0,83956.0,83959.0,83961.0,83964.0,83966.0,83968.0,83970.0,83976.0,83976.0,83991.0,84010.0,84011.0,84018.0,84024.0,84029.0,84038.0,84044.0,84054.0,84063.0,84065.0,84067.0,84079.0,84081.0,84084.0,84095.0,84102.0,84103.0,84106.0,84106.0,84123.0,84128.0,84147.0,84154.0,84159.0,84160.0,84171.0,84177.0,84186.0,84191.0,84194.0,84198.0,84209.0,84216.0,84228.0,84288.0,84335.0,84378.0,84422.0,84458.0,84494.0,84524.0,84553.0,84572.0,84624.0,84653.0,84673.0,84701.0,84725.0,84743.0,84757.0,84780.0,84785.0,84816.0,84830.0,84839.0,84857.0,84871.0,84896.0,84917.0,84950.0,84996.0,85036.0,85071.0,85117.0,85172.0,85226.0,85246.0,85323.0,85403.0,85483.0,85613.0,85697.0,85771.0,85906.0,86045.0,86202.0,86381.0,86570.0,86783.0,86990.0,87213.0,87489.0,87655.0,87827.0,87985.0,88099.0,88206.0,88328.0,88460.0,88580.0,88672.0,88793.0,88906.0,88964.0,89045.0,89144.0,89214.0,89279.0,89375.0,89441.0,89494.0,89527.0,89567.0,89616.0,89654.0,89695.0,89718.0,89752.0,89784.0,89814.0,89836.0,89863.0,89895.0,89914.0,89934.0,89953.0,89986.0,90008.0,90025.0,90058.0,90079.0,90087.0,90100.0,90127.0,90145.0,90168.0,90197.0,90219.0,90243.0,90250.0,90294.0,90308.0,90333.0,90369.0,90381.0,90399.0,90409.0,90424.0,90441.0,90456.0,90483.0,90505.0,90528.0,90528.0,90567.0,90584.0,90604.0,90629.0,90652.0,90667.0,90689.0,90728.0,90757.0,90778.0,90812.0,90830.0,90858.0,90869.0,90905.0,90925.0,90955.0,90972.0,91006.0,91022.0,91044.0,91073.0,91106.0,91125.0,91151.0,91175.0,91217.0,91241.0,91266.0,91299.0,91323.0,91347.0,91396.0,91412.0,91439.0,91471.0,91504.0,91528.0,91560.0,91580.0,91593.0,91603.0,91603.0,91618.0,91629.0,91636.0,91651.0,91659.0,91671.0,91688.0,91704.0,91720.0,91731.0,91753.0,91758.0,91779.0,91784.0
