date,name,category,value,lastValue
11,Oracle,,0.3161,0.3167
11,PostgreSQL,,0.0256,0.0254
11,Redis,,0.0003,0.0003
11,Riak,,0.0001,0.0002
11,SAP HANA,,0.0,0.0
11,Solr,,0.0002,0.0002
11,Splunk,,0.0001,0.0001
11,SQLite,,0.0045,0.0044
11,SQL Server,,0.1223,0.1206
11,Sybase,,0.0198,0.0197
11,Teradata,,0.0023,0.0023
12,Apache Hive,,0.0003,0.0004
12,CouchBase,,0.0,0.0
12,CouchDB,,0.0,0.0
12,DB2,,0.0337,0.0336
12,dBase,,0.0037,0.0039
12,DynamoDB,,0.0,0.0
12,Elasticsearch,,0.0,0.0
12,FileMaker,,0.016,0.0163
12,Firebase,,0.0,0.0
12,Firebird,,0.0121,0.0123
12,Hbase,,0.0001,0.0001
12,Informix,,0.0083,0.0084
12,Ingres,,0.003,0.0031
12,MariaDB,,0.0,0.0
12,Memcached,,0.0003,0.0003
12,Microsoft Access,,0.1925,0.1937
12,MongoDB,,0.0,0.0
12,MySQL,,0.2355,0.2363
12,Neo4j,,0.0,0.0
12,Netezza,,0.0003,0.0003
12,Oracle,,0.3166,0.3161
12,PostgreSQL,,0.0259,0.0256
12,Redis,,0.0003,0.0003
12,Riak,,0.0001,0.0001
12,SAP HANA,,0.0,0.0
12,Solr,,0.0002,0.0002
12,Splunk,,0.0,0.0001
12,SQLite,,0.0046,0.0045
12,SQL Server,,0.1242,0.1223
12,Sybase,,0.0199,0.0198
12,Teradata,,0.0024,0.0023
13,Apache Hive,,0.0004,0.0003
13,CouchBase,,0.0,0.0
13,CouchDB,,0.0,0.0
13,DB2,,0.0338,0.0337
13,dBase,,0.0037,0.0037
13,DynamoDB,,0.0,0.0
13,Elasticsearch,,0.0,0.0
13,FileMaker,,0.0154,0.016
13,Firebase,,0.0,0.0
13,Firebird,,0.0119,0.0121
13,Hbase,,0.0001,0.0001
13,Informix,,0.0084,0.0083
13,Ingres,,0.0028,0.003
13,MariaDB,,0.0,0.0
13,Memcached,,0.0003,0.0003
13,Microsoft Access,,0.1897,0.1925
13,MongoDB,,0.0,0.0
13,MySQL,,0.2355,0.2355
13,Neo4j,,0.0,0.0
13,Netezza,,0.0003,0.0003
13,Oracle,,0.3187,0.3166
13,PostgreSQL,,0.0254,0.0259
13,Redis,,0.0003,0.0003
13,Riak,,0.0002,0.0001
13,SAP HANA,,0.0,0.0
13,Solr,,0.0002,0.0002
13,Splunk,,0.0,0.0
13,SQLite,,0.0047,0.0046
13,SQL Server,,0.126,0.1242
13,Sybase,,0.0199,0.0199
13,Teradata,,0.0024,0.0024
14,Apache Hive,,0.0004,0.0004
14,CouchBase,,0.0,0.0
14,CouchDB,,0.0,0.0
14,DB2,,0.0338,0.0338
14,dBase,,0.0037,0.0037
14,DynamoDB,,0.0,0.0
14,Elasticsearch,,0.0,0.0
14,FileMaker,,0.0152,0.0154
14,Firebase,,0.0,0.0
14,Firebird,,0.0116,0.0119
14,Hbase,,0.0001,0.0001
14,Informix,,0.0083,0.0084
14,Ingres,,0.0027,0.0028
14,MariaDB,,0.0,0.0
14,Memcached,,0.0003,0.0003
14,Microsoft Access,,0.187,0.1897
14,MongoDB,,0.0,0.0
14,MySQL,,0.2355,0.2355
14,Neo4j,,0.0,0.0
14,Netezza,,0.0003,0.0003
14,Oracle,,0.3208,0.3187
14,PostgreSQL,,0.025,0.0254
14,Redis,,0.0003,0.0003
14,Riak,,0.0002,0.0002
14,SAP HANA,,0.0,0.0
14,Solr,,0.0003,0.0002
14,Splunk,,0.0001,0.0
14,SQLite,,0.0048,0.0047
14,SQL Server,,0.1272,0.126
14,Sybase,,0.02,0.0199
14,Teradata,,0.0024,0.0024
15,Apache Hive,,0.0004,0.0004
15,CouchBase,,0.0,0.0
15,CouchDB,,0.0,0.0
15,DB2,,0.0337,0.0338
15,dBase,,0.0036,0.0037
15,DynamoDB,,0.0,0.0
15,Elasticsearch,,0.0,0.0
15,FileMaker,,0.0156,0.0152
15,Firebase,,0.0,0.0
15,Firebird,,0.0116,0.0116
15,Hbase,,0.0001,0.0001
15,Informix,,0.0081,0.0083
15,Ingres,,0.0028,0.0027
15,MariaDB,,0.0,0.0
15,Memcached,,0.0003,0.0003
15,Microsoft Access,,0.1841,0.187
15,MongoDB,,0.0,0.0
15,MySQL,,0.2355,0.2355
15,Neo4j,,0.0,0.0
15,Netezza,,0.0003,0.0003
15,Oracle,,0.3223,0.3208
15,PostgreSQL,,0.0255,0.025
15,Redis,,0.0003,0.0003
15,Riak,,0.0002,0.0002
15,SAP HANA,,0.0,0.0
15,Solr,,0.0002,0.0003
15,Splunk,,0.0001,0.0001
15,SQLite,,0.005,0.0048
15,SQL Server,,0.1275,0.1272
15,Sybase,,0.0203,0.02
15,Teradata,,0.0025,0.0024
16,Apache Hive,,0.0004,0.0004
16,CouchBase,,0.0,0.0
16,CouchDB,,0.0,0.0
16,DB2,,0.0336,0.0337
16,dBase,,0.0036,0.0036
16,DynamoDB,,0.0,0.0
16,Elasticsearch,,0.0,0.0
16,FileMaker,,0.0158,0.0156
16,Firebase,,0.0,0.0
16,Firebird,,0.0119,0.0116
16,Hbase,,0.0001,0.0001
16,Informix,,0.008,0.0081
16,Ingres,,0.0028,0.0028
16,MariaDB,,0.0,0.0
16,Memcached,,0.0004,0.0003
16,Microsoft Access,,0.1818,0.1841
16,MongoDB,,0.0,0.0
16,MySQL,,0.2366,0.2355
16,Neo4j,,0.0,0.0
16,Netezza,,0.0003,0.0003
16,Oracle,,0.322,0.3223
16,PostgreSQL,,0.0257,0.0255
16,Redis,,0.0003,0.0003
16,Riak,,0.0001,0.0002
16,SAP HANA,,0.0,0.0
16,Solr,,0.0002,0.0002
16,Splunk,,0.0001,0.0001
16,SQLite,,0.0053,0.005
16,SQL Server,,0.1281,0.1275
16,Sybase,,0.0202,0.0203
16,Teradata,,0.0025,0.0025
17,Apache Hive,,0.0004,0.0004
17,CouchBase,,0.0,0.0
17,CouchDB,,0.0,0.0
17,DB2,,0.0335,0.0336
17,dBase,,0.0035,0.0036
17,DynamoDB,,0.0,0.0
17,Elasticsearch,,0.0,0.0
17,FileMaker,,0.0161,0.0158
17,Firebase,,0.0,0.0
17,Firebird,,0.0117,0.0119
17,Hbase,,0.0001,0.0001
17,Informix,,0.008,0.008
17,Ingres,,0.0028,0.0028
17,MariaDB,,0.0,0.0
17,Memcached,,0.0004,0.0004
17,Microsoft Access,,0.1801,0.1818
17,MongoDB,,0.0,0.0
17,MySQL,,0.2374,0.2366
17,Neo4j,,0.0,0.0
17,Netezza,,0.0003,0.0003
17,Oracle,,0.3223,0.322
17,PostgreSQL,,0.0257,0.0257
17,Redis,,0.0003,0.0003
17,Riak,,0.0001,0.0001
17,SAP HANA,,0.0,0.0
17,Solr,,0.0002,0.0002
17,Splunk,,0.0001,0.0001
17,SQLite,,0.0055,0.0053
17,SQL Server,,0.1292,0.1281
17,Sybase,,0.0198,0.0202
17,Teradata,,0.0025,0.0025
18,Apache Hive,,0.0004,0.0004
18,CouchBase,,0.0,0.0
18,CouchDB,,0.0,0.0
18,DB2,,0.0329,0.0335
18,dBase,,0.0035,0.0035
18,DynamoDB,,0.0,0.0
18,Elasticsearch,,0.0,0.0
18,FileMaker,,0.0162,0.0161
18,Firebase,,0.0,0.0
18,Firebird,,0.0118,0.0117
18,Hbase,,0.0001,0.0001
18,Informix,,0.0077,0.008
18,Ingres,,0.0028,0.0028
18,MariaDB,,0.0,0.0
18,Memcached,,0.0004,0.0004
18,Microsoft Access,,0.1778,0.1801
18,MongoDB,,0.0,0.0
18,MySQL,,0.2398,0.2374
18,Neo4j,,0.0,0.0
18,Netezza,,0.0003,0.0003
18,Oracle,,0.3216,0.3223
18,PostgreSQL,,0.0258,0.0257
18,Redis,,0.0004,0.0003
18,Riak,,0.0001,0.0001
18,SAP HANA,,0.0,0.0
18,Solr,,0.0002,0.0002
18,Splunk,,0.0001,0.0001
18,SQLite,,0.0057,0.0055
18,SQL Server,,0.1301,0.1292
18,Sybase,,0.0196,0.0198
18,Teradata,,0.0025,0.0025
19,Apache Hive,,0.0004,0.0004
19,CouchBase,,0.0,0.0
19,CouchDB,,0.0,0.0
19,DB2,,0.0324,0.0329
19,dBase,,0.0035,0.0035
19,DynamoDB,,0.0,0.0
19,Elasticsearch,,0.0,0.0
19,FileMaker,,0.0168,0.0162
19,Firebase,,0.0,0.0
19,Firebird,,0.0117,0.0118
19,Hbase,,0.0001,0.0001
19,Informix,,0.0075,0.0077
19,Ingres,,0.003,0.0028
19,MariaDB,,0.0,0.0
19,Memcached,,0.0004,0.0004
19,Microsoft Access,,0.1781,0.1778
19,MongoDB,,0.0,0.0
19,MySQL,,0.2415,0.2398
19,Neo4j,,0.0,0.0
19,Netezza,,0.0003,0.0003
19,Oracle,,0.3194,0.3216
19,PostgreSQL,,0.0256,0.0258
19,Redis,,0.0003,0.0004
19,Riak,,0.0001,0.0001
19,SAP HANA,,0.0,0.0
19,Solr,,0.0002,0.0002
19,Splunk,,0.0002,0.0001
19,SQLite,,0.006,0.0057
19,SQL Server,,0.1306,0.1301
19,Sybase,,0.0192,0.0196
19,Teradata,,0.0025,0.0025
20,Apache Hive,,0.0004,0.0004
20,CouchBase,,0.0,0.0
20,CouchDB,,0.0,0.0
20,DB2,,0.0322,0.0324
20,dBase,,0.0034,0.0035
20,DynamoDB,,0.0,0.0
20,Elasticsearch,,0.0,0.0
20,FileMaker,,0.0169,0.0168
20,Firebase,,0.0,0.0
20,Firebird,,0.0117,0.0117
20,Hbase,,0.0001,0.0001
20,Informix,,0.0072,0.0075
20,Ingres,,0.0034,0.003
20,MariaDB,,0.0,0.0
20,Memcached,,0.0003,0.0004
20,Microsoft Access,,0.1774,0.1781
20,MongoDB,,0.0,0.0
20,MySQL,,0.2425,0.2415
20,Neo4j,,0.0,0.0
20,Netezza,,0.0003,0.0003
20,Oracle,,0.3188,0.3194
20,PostgreSQL,,0.0256,0.0256
20,Redis,,0.0004,0.0003
20,Riak,,0.0001,0.0001
20,SAP HANA,,0.0,0.0
20,Solr,,0.0002,0.0002
20,Splunk,,0.0003,0.0002
20,SQLite,,0.0061,0.006
20,SQL Server,,0.1311,0.1306
20,Sybase,,0.0189,0.0192
20,Teradata,,0.0026,0.0025
21,Apache Hive,,0.0004,0.0004
21,CouchBase,,0.0,0.0
21,CouchDB,,0.0,0.0
21,DB2,,0.0321,0.0322
21,dBase,,0.0034,0.0034
21,DynamoDB,,0.0,0.0
21,Elasticsearch,,0.0,0.0
21,FileMaker,,0.0164,0.0169
21,Firebase,,0.0,0.0
21,Firebird,,0.0115,0.0117
21,Hbase,,0.0001,0.0001
21,Informix,,0.007,0.0072
21,Ingres,,0.0038,0.0034
21,MariaDB,,0.0,0.0
21,Memcached,,0.0004,0.0003
21,Microsoft Access,,0.1769,0.1774
21,MongoDB,,0.0,0.0
21,MySQL,,0.2438,0.2425
21,Neo4j,,0.0,0.0
21,Netezza,,0.0003,0.0003
21,Oracle,,0.3176,0.3188
21,PostgreSQL,,0.0251,0.0256
21,Redis,,0.0004,0.0004
21,Riak,,0.0001,0.0001
21,SAP HANA,,0.0,0.0
21,Solr,,0.0002,0.0002
21,Splunk,,0.0003,0.0003
21,SQLite,,0.0062,0.0061
21,SQL Server,,0.1327,0.1311
21,Sybase,,0.0187,0.0189
21,Teradata,,0.0026,0.0026
22,Apache Hive,,0.0004,0.0004
22,CouchBase,,0.0,0.0
22,CouchDB,,0.0,0.0
22,DB2,,0.0319,0.0321
22,dBase,,0.0032,0.0034
22,DynamoDB,,0.0,0.0
22,Elasticsearch,,0.0,0.0
22,FileMaker,,0.0159,0.0164
22,Firebase,,0.0,0.0
22,Firebird,,0.0113,0.0115
22,Hbase,,0.0001,0.0001
22,Informix,,0.0068,0.007
22,Ingres,,0.004,0.0038
22,MariaDB,,0.0,0.0
22,Memcached,,0.0003,0.0004
22,Microsoft Access,,0.1756,0.1769
22,MongoDB,,0.0,0.0
22,MySQL,,0.2446,0.2438
22,Neo4j,,0.0,0.0
22,Netezza,,0.0003,0.0003
22,Oracle,,0.318,0.3176
22,PostgreSQL,,0.0244,0.0251
22,Redis,,0.0003,0.0004
22,Riak,,0.0001,0.0001
22,SAP HANA,,0.0,0.0
22,Solr,,0.0002,0.0002
22,Splunk,,0.0005,0.0003
22,SQLite,,0.0063,0.0062
22,SQL Server,,0.1346,0.1327
22,Sybase,,0.0184,0.0187
22,Teradata,,0.0025,0.0026
23,Apache Hive,,0.0004,0.0004
23,CouchBase,,0.0,0.0
23,CouchDB,,0.0,0.0
23,DB2,,0.0316,0.0319
23,dBase,,0.0032,0.0032
23,DynamoDB,,0.0,0.0
23,Elasticsearch,,0.0,0.0
23,FileMaker,,0.0154,0.0159
23,Firebase,,0.0,0.0
23,Firebird,,0.0113,0.0113
23,Hbase,,0.0001,0.0001
23,Informix,,0.0067,0.0068
23,Ingres,,0.0041,0.004
23,MariaDB,,0.0,0.0
23,Memcached,,0.0004,0.0003
23,Microsoft Access,,0.1746,0.1756
23,MongoDB,,0.0,0.0
23,MySQL,,0.245,0.2446
23,Neo4j,,0.0,0.0
23,Netezza,,0.0003,0.0003
23,Oracle,,0.3192,0.318
23,PostgreSQL,,0.0239,0.0244
23,Redis,,0.0003,0.0003
23,Riak,,0.0001,0.0001
23,SAP HANA,,0.0,0.0
23,Solr,,0.0002,0.0002
23,Splunk,,0.0005,0.0005
23,SQLite,,0.0062,0.0063
23,SQL Server,,0.1353,0.1346
23,Sybase,,0.0183,0.0184
23,Teradata,,0.0026,0.0025
24,Apache Hive,,0.0004,0.0004
24,CouchBase,,0.0,0.0
24,CouchDB,,0.0,0.0
24,DB2,,0.032,0.0316
24,dBase,,0.0031,0.0032
24,DynamoDB,,0.0,0.0
24,Elasticsearch,,0.0,0.0
24,FileMaker,,0.015,0.0154
24,Firebase,,0.0,0.0
24,Firebird,,0.0109,0.0113
24,Hbase,,0.0001,0.0001
24,Informix,,0.0066,0.0067
24,Ingres,,0.004,0.0041
24,MariaDB,,0.0,0.0
24,Memcached,,0.0004,0.0004
24,Microsoft Access,,0.1748,0.1746
24,MongoDB,,0.0,0.0
24,MySQL,,0.2432,0.245
24,Neo4j,,0.0,0.0
24,Netezza,,0.0003,0.0003
24,Oracle,,0.3205,0.3192
24,PostgreSQL,,0.0233,0.0239
24,Redis,,0.0003,0.0003
24,Riak,,0.0001,0.0001
24,SAP HANA,,0.0,0.0
24,Solr,,0.0003,0.0002
24,Splunk,,0.0006,0.0005
24,SQLite,,0.0063,0.0062
24,SQL Server,,0.1369,0.1353
24,Sybase,,0.0181,0.0183
24,Teradata,,0.0026,0.0026
25,Apache Hive,,0.0004,0.0004
25,CouchBase,,0.0,0.0
25,CouchDB,,0.0,0.0
25,DB2,,0.0323,0.032
25,dBase,,0.003,0.0031
25,DynamoDB,,0.0,0.0
25,Elasticsearch,,0.0,0.0
25,FileMaker,,0.0147,0.015
25,Firebase,,0.0,0.0
