country,category,url,Jan 21,Jan 22,Jan 23,Jan 24,Jan 25,Jan 26,Jan 27,Jan 28,Jan 29,Jan 30,Jan 31,Feb 01,Feb 02,Feb 03,Feb 04,Feb 05,Feb 06,Feb 07,Feb 08,Feb 09,Feb 10,Feb 11,Feb 12,Feb 13,Feb 14,Feb 15,Feb 16,Feb 17,Feb 18,Feb 19,Feb 20,Feb 21,Feb 22,Feb 23,Feb 24,Feb 25,Feb 26,Feb 27,Feb 28,Feb 29,Mar 01,Mar 02,Mar 03,Mar 04,Mar 05,Mar 06,Mar 07,Mar 08,Mar 09,Mar 10,Mar 11,Mar 12,Mar 13,Mar 14,Mar 15,Mar 16,Mar 17,Mar 18,Mar 19,Mar 20,Mar 21,Mar 22,Mar 23,Mar 24,Mar 25,Mar 26,Mar 27,Mar 28
Azerbaijan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/azerbaijan/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09862735380344062,0.09862735380344062,0.29588206141032186,"","","",0.5917641228206437,0.8876461842309655,"","","",1.0849008918378469,1.282155599444728,1.282155599444728,"",1.8739197222653716,1.8739197222653716,1.8739197222653716,2.761565906496337,3.353330029316981,4.3396035673513875,4.3396035673513875,5.227249751582352,6.41077799722364,7.101169473847724,8.580579780899333,9.172343903719977,12.032537164019756,16.273513377567703
Bahamas,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/bahamas/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.542924566685654,2.542924566685654,"","",7.6287737000569615,10.171698266742617,10.171698266742617,10.171698266742617,10.171698266742617,10.171698266742617,12.714622833428269,22.886321100170886,22.886321100170886
Bahrain,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bahrain/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876880528308052,1.1753761056616103,13.516825215108518,19.39370574341657,19.39370574341657,22.332146007570596,24.095210166063012,27.621338483047843,"",28.796714588709452,30.559778747201868,30.559778747201868,32.91053095852509,37.024347328340724,46.42735617363361,64.05799775855776,64.64568581138857,95.20546455859044,95.20546455859044,123.41449109446908,124.0021791472999,125.76524330579231,129.87905967560795,139.28206852090082,150.44814152468612,158.0880862114866,167.49109505677947,179.83254416622637,196.28780964548892,199.22624990964295,229.19834060401402,246.24129413610737,269.16112819650874,273.8626326191552
Bangladesh,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bangladesh/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.018216110506649966,"","","","","",0.018216110506649966,"",0.03036018417774994,0.048576294684399904,0.06072036835549988,0.06072036835549988,0.1032246262043498,0.14572888405319973,0.16394499455984968,0.2003772155731496,0.23680943658644954,0.23680943658644954,0.29145776810639945,0.29145776810639945
Barbados,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/barbados/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.4798222506794354,3.4798222506794354,6.959644501358871,20.878933504076613,48.71751150951209,59.1569782615504,59.1569782615504,62.63680051222984,62.63680051222984,83.51573401630645,83.51573401630645
Belarus,Europe,https://cdn.countryflags.com/thumbs/belarus/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10582770973702767,0.10582770973702767,0.10582770973702767,0.10582770973702767,"",0.42331083894811067,0.634966258422166,"","","","","",0.952449387633249,1.269932516844332,2.222381904477581,"","",2.857348162899747,3.809797550532996,3.809797550532996,4.868074647903273,6.032179455010577,6.032179455010577,8.042905940014103,8.042905940014103,8.572044488699241,8.572044488699241,9.101183037384379,9.101183037384379,9.9478047152806
Belgium,Europe,https://cdn.countryflags.com/thumbs/belgium/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.08628413572977742,0.17256827145955483,0.6902730858382193,1.1216937644871063,1.9845351217848806,4.314206786488871,9.404970794545738,14.582018938332384,17.256827145955484,20.621908439416803,23.03786423985057,27.09321861915011,34.42737015618119,48.232831872945575,59.44976951781664,76.4477442565828,93.6182872668085,107.25118071211332,128.21822569444925,154.88002363495048,194.74329434210765,242.88984207932344,293.452345616973,322.96152003655686,368.3469754304198,425.9847780979111,537.9815862751622,628.4936446556987
Belize,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/belize/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.51495771098609,2.51495771098609,5.02991542197218,5.02991542197218,5.02991542197218
Benin,Africa,https://cdn.countryflags.com/thumbs/benin/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.0824864858265946,0.0824864858265946,0.0824864858265946,0.1649729716531892,0.1649729716531892,0.1649729716531892,0.1649729716531892,0.412432429132973,0.412432429132973,0.412432429132973,0.4949189149595676,0.4949189149595676
Bhutan,Asia & the Pacific,https://cdn.countryflags.com/thumbs/bhutan/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.2959881391165509,"","","","","","",1.2959881391165509,"",1.2959881391165509,"",1.2959881391165509,1.2959881391165509,1.2959881391165509,1.2959881391165509,2.5919762782331017,2.5919762782331017,2.5919762782331017,2.5919762782331017,2.5919762782331017,3.887964417349653,3.887964417349653,3.887964417349653
Bolivia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/bolivia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.17133513503650166,0.2570027025547525,0.8566756751825083,0.8566756751825083,"",0.9423432427007592,1.02801081021901,1.02801081021901,1.2850135127737625,1.6276837828467658,1.7133513503650166,2.3130243229927725,2.3986918905110235,2.7413621605840266,3.3410351332117827,5.225721618613301,6.339399996350561
Bosnia & Herzegovina,Europe,https://cdn.countryflags.com/thumbs/bosnia-and-herzegovina/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.6096046256798997,"","","","","",0.9144069385198494,0.9144069385198494,"","",5.486441631119097,6.4008485696389466,6.4008485696389466,10.972883262238193,13.411301764957793,13.411301764957793,28.041812781275382,38.10028910499373,39.31949835635353,49.37797468007187,55.16921862403092,55.16921862403092,69.79972964034852
Botswana,Africa,https://cdn.countryflags.com/thumbs/botswana/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Brazil,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/brazil/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004704567088817979,0.004704567088817979,0.004704567088817979,0.004704567088817979,0.009409134177635958,0.009409134177635958,"","",0.014113701266453936,0.03763653671054383,0.061159372154633726,0.061159372154633726,0.11761417722044946,"",0.15995528101981127,0.2446374886185349,0.3622516658389844,0.4610475747041619,0.5692526177469754,0.9409134177635957,1.100868698783407,1.3690290228460318,2.013554714014095,2.921536162155965,4.252928648291452,5.30675167618668,7.273260719312595,8.896336364954797,10.35475216248837,11.446211727094141,13.713813063904407,16.075505742491032
Brunei,Asia & the Pacific,https://cdn.countryflags.com/thumbs/brunei/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.285803105492099,"",25.14383416041309,57.14507763730248,84.57471490320766,91.43212421968396,114.29015527460496,123.43336769657336,128.00497390755754,155.43461117346274,166.86362670092322,178.29264222838373,189.72165775584423,201.1506732833047,208.008082599781,237.7235229711783,244.5809322876546,260.5815540260993,262.8673571315914
Bulgaria,Europe,https://cdn.countryflags.com/thumbs/bulgaria/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.287834184483003,0.575668368966006,"","",1.0074196456905105,3.3100931215545346,4.461429859486547,5.900600781901562,7.339771704316576,8.922859718973093,11.657284471561622,13.240372486218138,15.111294685357658,18.27747071467069,23.458486035364746,26.62466206467778,28.927335540541804,31.66176029313033,34.827936322443364,37.9941123517564,42.16770802675994
Burkina Faso,Africa,https://cdn.countryflags.com/thumbs/burkina-faso/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.09567877344405026,0.09567877344405026,"","",0.14351816016607538,0.14351816016607538,0.9567877344405026,0.9567877344405026,1.2438240547726533,1.5786997618268293,1.9135754688810052,3.0617207502096084,3.0617207502096084,3.5879540041518845,4.7360992854804875,5.453690086310865,6.984550461415669,6.984550461415669
Burundi,Africa,https://cdn.countryflags.com/thumbs/burundi/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Cambodia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/cambodia/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,0.05981229347188891,"","","","","",0.11962458694377782,"","","",0.17943688041566674,0.29906146735944455,"",0.41868605430322237,0.717747521662667,1.435495043325334,1.435495043325334,1.435495043325334,1.435495043325334,2.811177793178779,3.0504269670663344,5.143857238582446,5.203669532054335,5.44291870594189,5.741980173301336,5.861604760245113,6.100853934132669
Cameroon,Africa,https://cdn.countryflags.com/thumbs/cameroon/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.037670651819808915,"",0.07534130363961783,"","","","","",0.11301195545942674,0.15068260727923566,0.15068260727923566,0.37670651819808915,0.37670651819808915,0.5273891254773247,1.0171075991348406,1.0171075991348406,1.0171075991348406,2.109556501909299,2.7122869310262416,2.7122869310262416,3.3150173601431843,3.3150173601431843
Canada,North America,https://cdn.countryflags.com/thumbs/canada/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.02649557098710601,0.02649557098710601,0.05299114197421202,0.07948671296131803,0.07948671296131803,0.07948671296131803,0.10598228394842404,0.10598228394842404,0.10598228394842404,0.10598228394842404,0.13247785493553005,0.13247785493553005,0.18546899690974208,0.18546899690974208,0.18546899690974208,0.18546899690974208,0.18546899690974208,0.18546899690974208,0.18546899690974208,0.18546899690974208,0.2119645678968481,0.2119645678968481,0.2119645678968481,0.2119645678968481,0.2119645678968481,0.2119645678968481,0.2384601388839541,0.2384601388839541,0.2384601388839541,0.2384601388839541,0.29145128085816613,0.29145128085816613,0.3179468518452721,0.37093799381948417,0.4239291357936962,0.5299114197421202,0.6358937036905442,0.7153804166518622,0.7948671296131803,0.8743538425744983,1.1923006944197705,1.3512741203424066,1.5102475462650427,1.6427254012005728,2.0401589660071626,2.464088101800859,2.729043811671919,3.6563887962206296,4.663220493730658,6.464919320853866,8.054653580080227,11.234122098532948,15.07597989166332,18.281943981103147,22.415253055091686,25.727199428479935,32.6160478851275,37.888666511561595,43.61170984477649,51.90482356374068,89.68750779135385,106.45920422619196,124.23773235854009
Cape Verde,Africa,https://cdn.countryflags.com/thumbs/cape-verde/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.597199939567041,5.395799909350561,5.395799909350561,5.395799909350561,5.395799909350561,7.194399879134082,8.992999848917602,8.992999848917602
Central African Rep.,Africa,https://cdn.countryflags.com/thumbs/central-african-republic/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.20704945417622891,0.20704945417622891,0.20704945417622891,0.20704945417622891,0.20704945417622891,0.20704945417622891,0.6211483625286867,0.8281978167049157,0.8281978167049157,0.8281978167049157,0.8281978167049157,1.0352472708811444,1.0352472708811444
Chad,Africa,https://cdn.countryflags.com/thumbs/chad/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.060879616706803585,0.060879616706803585,0.12175923341360717,0.12175923341360717,0.12175923341360717,0.18263885012041076,0.18263885012041076,0.3043980835340179,0.3043980835340179
Chile,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/chile/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.05231162726877489,0.15693488180632467,0.20924650907509956,0.2615581363438744,"",0.5231162726877489,0.6800511544940735,0.8892976635691731,1.2031674271818225,1.7262836998695712,2.2493999725573204,3.191009263395268,3.9233720451581164,8.160613853928883,10.514637081023752,12.450167289968423,17.890576525921013,22.7032462346483,28.091343843332115,33.06094843386573,39.02447394250606,48.231320341810445,59.73987834094092,68.31898521302,84.22171990272757
China,Asia & the Pacific,https://cdn.countryflags.com/thumbs/china/flag-button-round-250.png,0.26818149395759233,0.3654493933204497,0.4328421521647151,0.6127877659860012,0.9191816489790018,1.381204170952574,1.9279887195137793,3.1459217736786997,4.164455634149763,5.373356669088133,6.7490026743628295,8.204547311257016,10.004003449469876,11.95769868524384,14.206671472655048,16.89682366074779,19.486234095928996,21.681709538690633,24.05643582456382,25.86770306484217,27.933951155593157,29.663930222832548,31.072925222174508,41.592448538267526,44.47991560792492,46.243243669231575,47.63764848366911,49.06331798004471,50.37643462144328,51.592283363479,51.866023023114465,52.48506372548808,53.05894433172894,53.50846098092728,53.65992099564945,54.017727911162815,54.30258390215404,54.60758824372758,54.83616780723029,55.13352967099674,55.53232805838445,55.67475605388007,55.76299193401637,55.8456696484748,55.92695782151376,56.04506884216866,56.11524068385186,56.147200136499656,56.17846481843772,56.19236023263241,56.21250858321472,56.229183080248355,56.24446803586252,56.257668679347475,56.27295363496164,56.29032290270501,56.36674768077582,56.38967511419707,56.44178291742717,56.5105652176909,56.565452103759945,56.62311807266792,56.72733367912813,56.796115979391864,56.8648982796556,56.948965535533496,57.02608508431405,57.1191843594185
Colombia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/colombia/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.01965297407277465,"","",0.058958922218323946,"",0.17687676665497185,"",0.3144475851643944,0.668201118474338,0.8843838332748593,1.120219522148155,1.2774433147303523,2.004603355423014,2.5155806813151553,3.105169903498395,4.127124555282676,4.618448907102042,6.013810066269043,7.428824199508818,9.236897814204085,9.649610269732353,10.592953025225537
Comoros,Africa,https://cdn.countryflags.com/thumbs/comoros/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Congo,Africa,https://cdn.countryflags.com/thumbs/congo-republic-of-the/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.18122206008888578,0.18122206008888578,0.18122206008888578,0.5436661802666574,0.5436661802666574,0.5436661802666574,0.7248882403555431,0.7248882403555431,0.7248882403555431,0.7248882403555431,0.7248882403555431,0.7248882403555431,0.7248882403555431
Costa Rica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/costa-rica/flag-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.1963049904262056,"",0.9815249521310281,1.7667449138358504,2.5519648755406728,4.318709789376523,4.515014779802729,5.1039297510813455,5.300234741507551,6.870674664917196,8.04850460747443,9.81524952131028,13.545044339408188,17.078534167079887,22.182463918161233,22.967683879866055,26.30486871711155,31.016188487340486,34.74598330543839,39.457303075667326,45.3464527884535,51.628212482092074
Cote d'Ivoire,Africa,https://cdn.countryflags.com/thumbs/cote-d-ivoire/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.03790998463697873,"","",0.1516399385479149,0.1516399385479149,0.18954992318489364,0.18954992318489364,0.22745990782187236,0.3411898617328086,0.5307397849177022,0.6444697388286383,0.9477496159244682,0.9477496159244682,2.767428878499447,3.032798770958298,3.639358525149958,3.8289084483348517
Croatia,Europe,https://cdn.countryflags.com/thumbs/croatia/flag-button-round-250.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24358945627910286,0.4871789125582057,0.7307683688373086,1.2179472813955143,1.2179472813955143,1.7051261939537201,1.948715650232823,2.1923051065119257,"",2.4358945627910287,2.6794840190701317,2.9230734753492342,"","",3.1666629316283372,3.897431300465646,6.089736406977572,7.551273144652189,9.012809882326806,11.692293901396937,13.641009551629761,16.8076724832581,19.730745958607333,25.333303453026698,30.692271491166963,50.17942799349519,57.243522225589174,74.53837362140548,93.0511722986173,101.820392724665,120.57678085815591,142.7434213795543
Cuba,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/cuba/flag-button-round-250.png,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.26486286813290044,"",0.35315049084386724,0.35315049084386724,"","",0.6180133589767677,0.9711638498206349,1.412601963375469,1.854040076930303,2.20719056777417,3.0900667948838385,3.5315049084386723,4.237805890126407,5.032394494525108,5.915270721634776,7.0630098168773445
