Entity,Code,Date,Value
South America,SAM,"Mar 10, 2020",78
South America,SAM,"Mar 11, 2020",106
South America,SAM,"Mar 12, 2020",144
South America,SAM,"Mar 13, 2020",199
South America,SAM,"Mar 14, 2020",270
South America,SAM,"Mar 15, 2020",367
South America,SAM,"Mar 16, 2020",530
South America,SAM,"Mar 17, 2020",743
South America,SAM,"Mar 18, 2020",975
South America,SAM,"Mar 19, 2020",1319
South America,SAM,"Mar 20, 2020",1813
South America,SAM,"Mar 21, 2020",2532
South America,SAM,"Mar 22, 2020",3173
South America,SAM,"Mar 23, 2020",4084
South America,SAM,"Mar 24, 2020",4932
South America,SAM,"Mar 25, 2020",5748
South America,SAM,"Mar 26, 2020",6732
South America,SAM,"Mar 27, 2020",7755
South America,SAM,"Mar 28, 2020",9018
South America,SAM,"Mar 29, 2020",10206
South America,SAM,"Mar 30, 2020",11249
South America,SAM,"Mar 31, 2020",12355
South America,SAM,"Apr 1, 2020",14365
South America,SAM,"Apr 2, 2020",16851
South America,SAM,"Apr 3, 2020",18926
South America,SAM,"Apr 4, 2020",21072
South America,SAM,"Apr 5, 2020",23337
South America,SAM,"Apr 6, 2020",25459
South America,SAM,"Apr 7, 2020",27306
South America,SAM,"Apr 8, 2020",30233
South America,SAM,"Apr 9, 2020",35147
South America,SAM,"Apr 10, 2020",39220
South America,SAM,"Apr 11, 2020",44730
South America,SAM,"Apr 12, 2020",47727
South America,SAM,"Apr 13, 2020",50529
South America,SAM,"Apr 14, 2020",52363
South America,SAM,"Apr 15, 2020",57799
South America,SAM,"Apr 16, 2020",62844
South America,SAM,"Apr 17, 2020",67164
South America,SAM,"Apr 18, 2020",72484
South America,SAM,"Apr 19, 2020",77770
South America,SAM,"Apr 20, 2020",82200
South America,SAM,"Apr 21, 2020",86222
South America,SAM,"Apr 22, 2020",91166
South America,SAM,"Apr 23, 2020",96596
South America,SAM,"Apr 24, 2020",103255
South America,SAM,"Apr 25, 2020",108442
