date,name,category,value,lastValue
52,BlackBerry OS,,0.51,0.47
52,Samsung,,0.64,0.6
52,Nokia,,0,0
52,Chrome OS,,0.02,0.02
52,Playstation,,0.11,0.1
52,Sony Ericsson,,0.08,0.08
52,KaiOS,,0,0
52,bada,,0.05,0.05
52,Tizen,,0,0
52,LG,,0,0
52,Xbox,,0,0
52,Nintendo,,0.02,0.02
53,Windows,,72.51,74.32
53,Android,,6.98,6.37
53,iOS,,7.37,6.91
53,OS X,,6.29,6.21
53,Linux,,1.14,1.14
53,SymbianOS,,1.18,1.07
53,BlackBerry OS,,0.56,0.51
53,Samsung,,0.73,0.64
53,Nokia,,0,0
53,Chrome OS,,0.02,0.02
53,Playstation,,0.11,0.11
53,Sony Ericsson,,0.09,0.08
53,KaiOS,,0,0
53,bada,,0.05,0.05
53,Tizen,,0,0
53,LG,,0,0
53,Xbox,,0,0
53,Nintendo,,0.02,0.02
54,Windows,,71.37,72.51
54,Android,,7.62,6.98
54,iOS,,7.72,7.37
54,OS X,,6.14,6.29
54,Linux,,1.26,1.14
54,SymbianOS,,1.05,1.18
54,BlackBerry OS,,0.63,0.56
54,Samsung,,0.76,0.73
54,Nokia,,0,0
54,Chrome OS,,0.02,0.02
54,Playstation,,0.12,0.11
54,Sony Ericsson,,0.09,0.09
54,KaiOS,,0,0
54,bada,,0.05,0.05
54,Tizen,,0,0
54,LG,,0.05,0
54,Xbox,,0,0
54,Nintendo,,0.03,0.02
55,Windows,,70.93,71.37
55,Android,,8.17,7.62
55,iOS,,7.57,7.72
55,OS X,,5.95,6.14
55,Linux,,1.32,1.26
55,SymbianOS,,1.08,1.05
55,BlackBerry OS,,0.67,0.63
55,Samsung,,0.79,0.76
55,Nokia,,0,0
55,Chrome OS,,0.03,0.02
55,Playstation,,0.12,0.12
55,Sony Ericsson,,0.09,0.09
55,KaiOS,,0,0
55,bada,,0.05,0.05
55,Tizen,,0,0
55,LG,,0.06,0.05
55,Xbox,,0,0
55,Nintendo,,0.03,0.03
56,Windows,,71.5,70.93
56,Android,,8.21,8.17
56,iOS,,7.3,7.57
56,OS X,,5.8,5.95
56,Linux,,1.17,1.32
56,SymbianOS,,1.07,1.08
56,BlackBerry OS,,0.66,0.67
56,Samsung,,0.82,0.79
56,Nokia,,0,0
56,Chrome OS,,0.03,0.03
56,Playstation,,0.09,0.12
56,Sony Ericsson,,0.08,0.09
56,KaiOS,,0,0
56,bada,,0.05,0.05
56,Tizen,,0,0
56,LG,,0.06,0.06
56,Xbox,,0,0
56,Nintendo,,0.02,0.03
57,Windows,,69.79,71.5
57,Android,,8.95,8.21
57,iOS,,7.22,7.3
57,OS X,,5.68,5.8
57,Linux,,1.24,1.17
57,SymbianOS,,1.22,1.07
57,BlackBerry OS,,0.74,0.66
57,Samsung,,0.93,0.82
57,Nokia,,0,0
57,Chrome OS,,0.03,0.03
57,Playstation,,0.08,0.09
57,Sony Ericsson,,0.11,0.08
57,KaiOS,,0,0
57,bada,,0.05,0.05
57,Tizen,,0,0
57,LG,,0.08,0.06
57,Xbox,,0,0
57,Nintendo,,0.02,0.02
58,Windows,,69.12,69.79
58,Android,,9.6,8.95
58,iOS,,7.76,7.22
58,OS X,,5.67,5.68
58,Linux,,1.19,1.24
58,SymbianOS,,1.04,1.22
58,BlackBerry OS,,0.75,0.74
58,Samsung,,0.91,0.93
58,Nokia,,0.1,0
58,Chrome OS,,0.04,0.03
58,Playstation,,0.08,0.08
58,Sony Ericsson,,0.1,0.11
58,KaiOS,,0,0
58,bada,,0.05,0.05
58,Tizen,,0,0
58,LG,,0.07,0.08
58,Xbox,,0,0
58,Nintendo,,0.02,0.02
59,Windows,,65.4,69.12
59,Android,,11.66,9.6
59,iOS,,8.72,7.76
59,OS X,,5.68,5.67
59,Linux,,1.14,1.19
59,SymbianOS,,1.1,1.04
59,BlackBerry OS,,0.83,0.75
59,Samsung,,1.01,0.91
59,Nokia,,0.13,0.1
59,Chrome OS,,0.07,0.04
59,Playstation,,0.08,0.08
59,Sony Ericsson,,0.11,0.1
59,KaiOS,,0,0
59,bada,,0.06,0.05
59,Tizen,,0,0
59,LG,,0.08,0.07
59,Xbox,,0.01,0
59,Nintendo,,0.02,0.02
60,Windows,,64.39,65.4
60,Android,,12.28,11.66
60,iOS,,9.44,8.72
60,OS X,,6,5.68
60,Linux,,1.13,1.14
60,SymbianOS,,0.98,1.1
60,BlackBerry OS,,0.7,0.83
60,Samsung,,0.93,1.01
60,Nokia,,0.14,0.13
60,Chrome OS,,0.1,0.07
60,Playstation,,0.08,0.08
60,Sony Ericsson,,0.09,0.11
60,KaiOS,,0,0
60,bada,,0.05,0.06
60,Tizen,,0,0
60,LG,,0.07,0.08
60,Xbox,,0.02,0.01
60,Nintendo,,0.02,0.02
61,Windows,,64.12,64.39
61,Android,,12.67,12.28
61,iOS,,9.5,9.44
61,OS X,,5.95,6
61,Linux,,1.1,1.13
61,SymbianOS,,0.93,0.98
61,BlackBerry OS,,0.63,0.7
61,Samsung,,0.9,0.93
61,Nokia,,0.14,0.14
61,Chrome OS,,0.11,0.1
61,Playstation,,0.09,0.08
61,Sony Ericsson,,0.08,0.09
61,KaiOS,,0,0
61,bada,,0.05,0.05
61,Tizen,,0,0
61,LG,,0.06,0.07
61,Xbox,,0.02,0.02
61,Nintendo,,0.02,0.02
62,Windows,,63.41,64.12
62,Android,,12.94,12.67
62,iOS,,9.88,9.5
62,OS X,,6.02,5.95
62,Linux,,1.1,1.1
62,SymbianOS,,0.88,0.93
62,BlackBerry OS,,0.62,0.63
62,Samsung,,0.87,0.9
62,Nokia,,0.15,0.14
62,Chrome OS,,0.12,0.11
62,Playstation,,0.09,0.09
62,Sony Ericsson,,0.08,0.08
62,KaiOS,,0,0
62,bada,,0.05,0.05
62,Tizen,,0,0
62,LG,,0.06,0.06
62,Xbox,,0.02,0.02
62,Nintendo,,0.02,0.02
63,Windows,,63.49,63.41
63,Android,,13.2,12.94
63,iOS,,9.66,9.88
63,OS X,,6.24,6.02
63,Linux,,1.21,1.1
63,SymbianOS,,0.81,0.88
63,BlackBerry OS,,0.53,0.62
63,Samsung,,0.84,0.87
63,Nokia,,0.15,0.15
63,Chrome OS,,0.13,0.12
63,Playstation,,0.09,0.09
63,Sony Ericsson,,0.07,0.08
63,KaiOS,,0,0
63,bada,,0.05,0.05
63,Tizen,,0,0
63,LG,,0.06,0.06
63,Xbox,,0.02,0.02
63,Nintendo,,0.02,0.02
64,Windows,,61.46,63.49
64,Android,,14.78,13.2
64,iOS,,10.22,9.66
64,OS X,,6.06,6.24
64,Linux,,1.35,1.21
64,SymbianOS,,0.77,0.81
64,BlackBerry OS,,0.5,0.53
64,Samsung,,0.79,0.84
64,Nokia,,0.16,0.15
64,Chrome OS,,0.13,0.13
64,Playstation,,0.08,0.09
64,Sony Ericsson,,0.07,0.07
64,KaiOS,,0,0
64,bada,,0.05,0.05
64,Tizen,,0,0
64,LG,,0.05,0.06
64,Xbox,,0.02,0.02
64,Nintendo,,0.02,0.02
65,Windows,,60.34,61.46
65,Android,,15.74,14.78
65,iOS,,11.04,10.22
65,OS X,,5.72,6.06
65,Linux,,1.21,1.35
65,SymbianOS,,0.74,0.77
65,BlackBerry OS,,0.51,0.5
65,Samsung,,0.71,0.79
65,Nokia,,0.15,0.16
65,Chrome OS,,0.13,0.13
65,Playstation,,0.08,0.08
65,Sony Ericsson,,0.06,0.07
65,KaiOS,,0,0
65,bada,,0.04,0.05
65,Tizen,,0,0
65,LG,,0.05,0.05
65,Xbox,,0.03,0.02
65,Nintendo,,0.02,0.02
66,Windows,,59.37,60.34
66,Android,,16.38,15.74
66,iOS,,11.62,11.04
66,OS X,,5.65,5.72
66,Linux,,1.19,1.21
66,SymbianOS,,0.69,0.74
66,BlackBerry OS,,0.47,0.51
66,Samsung,,0.69,0.71
66,Nokia,,0.15,0.15
66,Chrome OS,,0.12,0.13
66,Playstation,,0.08,0.08
66,Sony Ericsson,,0.06,0.06
66,KaiOS,,0,0
66,bada,,0.04,0.04
66,Tizen,,0,0
66,LG,,0.05,0.05
66,Xbox,,0.03,0.03
66,Nintendo,,0.02,0.02
67,Windows,,58.26,59.37
67,Android,,17.34,16.38
67,iOS,,11.61,11.62
67,OS X,,5.59,5.65
67,Linux,,1.22,1.19
67,SymbianOS,,0.71,0.69
67,BlackBerry OS,,0.47,0.47
67,Samsung,,0.72,0.69
67,Nokia,,0.17,0.15
67,Chrome OS,,0.13,0.12
67,Playstation,,0.08,0.08
67,Sony Ericsson,,0.06,0.06
67,KaiOS,,0,0
67,bada,,0.04,0.04
67,Tizen,,0,0
67,LG,,0.05,0.05
67,Xbox,,0.03,0.03
67,Nintendo,,0.02,0.02
68,Windows,,57.12,58.26
68,Android,,17.97,17.34
68,iOS,,12.21,11.61
68,OS X,,5.83,5.59
68,Linux,,1.17,1.22
68,SymbianOS,,0.64,0.71
68,BlackBerry OS,,0.48,0.47
68,Samsung,,0.67,0.72
68,Nokia,,0.19,0.17
68,Chrome OS,,0.16,0.13
68,Playstation,,0.07,0.08
68,Sony Ericsson,,0.06,0.06
68,KaiOS,,0,0
68,bada,,0.04,0.04
68,Tizen,,0,0
68,LG,,0.05,0.05
68,Xbox,,0.02,0.03
68,Nintendo,,0.02,0.02
69,Windows,,56.09,57.12
69,Android,,19.28,17.97
69,iOS,,12.65,12.21
69,OS X,,5.73,5.83
69,Linux,,1.14,1.17
69,SymbianOS,,0.55,0.64
69,BlackBerry OS,,0.41,0.48
69,Samsung,,0.55,0.67
69,Nokia,,0.17,0.19
69,Chrome OS,,0.17,0.16
69,Playstation,,0.07,0.07
69,Sony Ericsson,,0.05,0.06
69,KaiOS,,0,0
69,bada,,0.03,0.04
69,Tizen,,0,0
69,LG,,0.04,0.05
69,Xbox,,0.02,0.02
69,Nintendo,,0.02,0.02
70,Windows,,55.5,56.09
70,Android,,20.7,19.28
70,iOS,,11.78,12.65
70,OS X,,5.56,5.73
70,Linux,,1.08,1.14
70,SymbianOS,,0.57,0.55
70,BlackBerry OS,,0.42,0.41
70,Samsung,,0.55,0.55
70,Nokia,,0.18,0.17
70,Chrome OS,,0.18,0.17
70,Playstation,,0.08,0.07
70,Sony Ericsson,,0.05,0.05
70,KaiOS,,0,0
70,bada,,0.03,0.03
70,Tizen,,0,0
70,LG,,0.04,0.04
70,Xbox,,0.02,0.02
70,Nintendo,,0.02,0.02
71,Windows,,55.46,55.5
71,Android,,20.62,20.7
71,iOS,,11.91,11.78
71,OS X,,5.34,5.56
71,Linux,,1.08,1.08
71,SymbianOS,,0.57,0.57
71,BlackBerry OS,,0.43,0.42
71,Samsung,,0.56,0.55
71,Nokia,,0.34,0.18
71,Chrome OS,,0.18,0.18
71,Playstation,,0.08,0.08
71,Sony Ericsson,,0.05,0.05
71,KaiOS,,0,0
71,bada,,0.03,0.03
71,Tizen,,0,0
71,LG,,0.04,0.04
71,Xbox,,0.03,0.02
71,Nintendo,,0.02,0.02
72,Windows,,55.73,55.46
72,Android,,20.46,20.62
72,iOS,,11.41,11.91
72,OS X,,5.67,5.34
72,Linux,,1.11,1.08
72,SymbianOS,,0.54,0.57
72,BlackBerry OS,,0.42,0.43
72,Samsung,,0.5,0.56
72,Nokia,,0.46,0.34
72,Chrome OS,,0.21,0.18
72,Playstation,,0.09,0.08
72,Sony Ericsson,,0.04,0.05
72,KaiOS,,0,0
72,bada,,0.03,0.03
72,Tizen,,0,0
72,LG,,0.04,0.04
72,Xbox,,0.03,0.03
72,Nintendo,,0.02,0.02
73,Windows,,55.87,55.73
73,Android,,20.65,20.46
73,iOS,,11.49,11.41
73,OS X,,5.68,5.67
73,Linux,,1.16,1.11
73,SymbianOS,,0.47,0.54
73,BlackBerry OS,,0.38,0.42
73,Samsung,,0.44,0.5
73,Nokia,,0.43,0.46
73,Chrome OS,,0.21,0.21
73,Playstation,,0.09,0.09
73,Sony Ericsson,,0.04,0.04
73,KaiOS,,0,0
73,bada,,0.03,0.03
73,Tizen,,0.01,0
73,LG,,0.04,0.04
73,Xbox,,0.03,0.03
73,Nintendo,,0.02,0.02
74,Windows,,54.89,55.87
74,Android,,21.37,20.65
74,iOS,,11.23,11.49
74,OS X,,6.11,5.68
74,Linux,,1.32,1.16
74,SymbianOS,,0.43,0.47
74,BlackBerry OS,,0.39,0.38
74,Samsung,,0.4,0.44
74,Nokia,,0.44,0.43
74,Chrome OS,,0.21,0.21
74,Playstation,,0.08,0.09
74,Sony Ericsson,,0.04,0.04
74,KaiOS,,0,0
74,bada,,0.03,0.03
74,Tizen,,0.01,0.01
74,LG,,0.03,0.04
74,Xbox,,0.03,0.03
74,Nintendo,,0.02,0.02
75,Windows,,55.3,54.89
75,Android,,21.69,21.37
75,iOS,,10.35,11.23
75,OS X,,6.02,6.11
75,Linux,,1.38,1.32
75,SymbianOS,,0.42,0.43
75,BlackBerry OS,,0.39,0.39
75,Samsung,,0.38,0.4
75,Nokia,,0.48,0.44
75,Chrome OS,,0.22,0.21
75,Playstation,,0.08,0.08
75,Sony Ericsson,,0.04,0.04
75,KaiOS,,0,0
75,bada,,0.03,0.03
75,Tizen,,0.01,0.01
75,LG,,0.03,0.03
75,Xbox,,0.03,0.03
75,Nintendo,,0.01,0.02
76,Windows,,53.7,55.3
76,Android,,22.76,21.69
76,iOS,,10.34,10.35
76,OS X,,6.46,6.02
76,Linux,,1.29,1.38
76,SymbianOS,,0.43,0.42
76,BlackBerry OS,,0.38,0.39
76,Samsung,,0.36,0.38
76,Nokia,,0.61,0.48
76,Chrome OS,,0.23,0.22
76,Playstation,,0.07,0.08
76,Sony Ericsson,,0.04,0.04
76,KaiOS,,0,0
76,bada,,0.03,0.03
76,Tizen,,0.01,0.01
76,LG,,0.03,0.03
76,Xbox,,0.02,0.03
76,Nintendo,,0.01,0.01
77,Windows,,52.65,53.7
77,Android,,23.56,22.76
77,iOS,,10.6,10.34
77,OS X,,6.11,6.46
77,Linux,,1.27,1.29
77,SymbianOS,,0.44,0.43
77,BlackBerry OS,,0.44,0.38
77,Samsung,,0.37,0.36
77,Nokia,,0.76,0.61
77,Chrome OS,,0.17,0.23
77,Playstation,,0.07,0.07
77,Sony Ericsson,,0.04,0.04
77,KaiOS,,0,0
77,bada,,0.02,0.03
77,Tizen,,0.02,0.01
77,LG,,0.03,0.03
77,Xbox,,0.02,0.02
77,Nintendo,,0.01,0.01
78,Windows,,50.85,52.65
78,Android,,25.62,23.56
78,iOS,,11.37,10.6
78,OS X,,4.9,6.11
78,Linux,,1.12,1.27
78,SymbianOS,,0.43,0.44
78,BlackBerry OS,,0.45,0.44
78,Samsung,,0.36,0.37
78,Nokia,,0.84,0.76
78,Chrome OS,,0.15,0.17
78,Playstation,,0.07,0.07
78,Sony Ericsson,,0.04,0.04
78,KaiOS,,0,0
78,bada,,0.02,0.02
78,Tizen,,0.02,0.02
78,LG,,0.04,0.03
78,Xbox,,0.03,0.02
78,Nintendo,,0.01,0.01
79,Windows,,49.51,50.85
79,Android,,27.39,25.62
79,iOS,,11.11,11.37
79,OS X,,4.51,4.9
79,Linux,,1.17,1.12
79,SymbianOS,,0.41,0.43
79,BlackBerry OS,,0.54,0.45
79,Samsung,,0.35,0.36
79,Nokia,,0.9,0.84
79,Chrome OS,,0.16,0.15
79,Playstation,,0.08,0.07
79,Sony Ericsson,,0.03,0.04
79,KaiOS,,0,0
79,bada,,0.02,0.02
79,Tizen,,0.02,0.02
79,LG,,0.04,0.04
79,Xbox,,0.03,0.03
79,Nintendo,,0.01,0.01
80,Windows,,49.77,49.51
80,Android,,27.52,27.39
80,iOS,,10.53,11.11
80,OS X,,4.82,4.51
80,Linux,,1.2,1.17
80,SymbianOS,,0.37,0.41
80,BlackBerry OS,,0.49,0.54
80,Samsung,,0.34,0.35
80,Nokia,,0.91,0.9
80,Chrome OS,,0.23,0.16
80,Playstation,,0.07,0.08
80,Sony Ericsson,,0.03,0.03
80,KaiOS,,0,0
80,bada,,0.02,0.02
80,Tizen,,0.02,0.02
80,LG,,0.04,0.04
80,Xbox,,0.02,0.03
80,Nintendo,,0.01,0.01
81,Windows,,49.18,49.77
81,Android,,27.85,27.52
81,iOS,,10.23,10.53
81,OS X,,5.03,4.82
81,Linux,,1.17,1.2
81,SymbianOS,,0.36,0.37
81,BlackBerry OS,,0.43,0.49
81,Samsung,,0.33,0.34
81,Nokia,,0.99,0.91
81,Chrome OS,,0.26,0.23
81,Playstation,,0.07,0.07
81,Sony Ericsson,,0.03,0.03
81,KaiOS,,0,0
81,bada,,0.02,0.02
81,Tizen,,0.02,0.02
81,LG,,0.04,0.04
81,Xbox,,0.02,0.02
81,Nintendo,,0.01,0.01
82,Windows,,49.96,49.18
82,Android,,26.34,27.85
82,iOS,,10.68,10.23
82,OS X,,5.35,5.03
82,Linux,,1.08,1.17
82,SymbianOS,,0.33,0.36
82,BlackBerry OS,,0.38,0.43
82,Samsung,,0.32,0.33
82,Nokia,,0.94,0.99
82,Chrome OS,,0.27,0.26
82,Playstation,,0.07,0.07
82,Sony Ericsson,,0.03,0.03
82,KaiOS,,0,0
82,bada,,0.02,0.02
82,Tizen,,0.02,0.02
82,LG,,0.04,0.04
82,Xbox,,0.02,0.02
82,Nintendo,,0.01,0.01
83,Windows,,48.63,49.96
83,Android,,27.05,26.34
83,iOS,,10.82,10.68
83,OS X,,5.51,5.35
83,Linux,,1.03,1.08
83,SymbianOS,,0.31,0.33
83,BlackBerry OS,,0.42,0.38
83,Samsung,,0.31,0.32
83,Nokia,,1.01,0.94
83,Chrome OS,,0.29,0.27
83,Playstation,,0.07,0.07
83,Sony Ericsson,,0.03,0.03
83,KaiOS,,0,0
83,bada,,0.02,0.02
83,Tizen,,0.02,0.02
83,LG,,0.03,0.04
83,Xbox,,0.02,0.02
83,Nintendo,,0.01,0.01
84,Windows,,48.42,48.63
84,Android,,27.42,27.05
84,iOS,,11.1,10.82
84,OS X,,5.04,5.51
84,Linux,,1.02,1.03
84,SymbianOS,,0.29,0.31
84,BlackBerry OS,,0.39,0.42
84,Samsung,,0.29,0.31
84,Nokia,,0.98,1.01
84,Chrome OS,,0.29,0.29
84,Playstation,,0.08,0.07
84,Sony Ericsson,,0.03,0.03
84,KaiOS,,0,0
84,bada,,0.02,0.02
84,Tizen,,0.02,0.02
84,LG,,0.03,0.03
84,Xbox,,0.02,0.02
84,Nintendo,,0.01,0.01
85,Windows,,48.15,48.42
85,Android,,27.51,27.42
85,iOS,,11.04,11.1
85,OS X,,5.2,5.04
85,Linux,,1,1.02
85,SymbianOS,,0.29,0.29
85,BlackBerry OS,,0.39,0.39
85,Samsung,,0.29,0.29
85,Nokia,,0.97,0.98
85,Chrome OS,,0.3,0.29
85,Playstation,,0.09,0.08
85,Sony Ericsson,,0.03,0.03
85,KaiOS,,0,0
85,bada,,0.02,0.02
85,Tizen,,0.03,0.02
85,LG,,0.03,0.03
85,Xbox,,0.03,0.02
85,Nintendo,,0.01,0.01
86,Windows,,47.32,48.15
86,Android,,29.34,27.51
86,iOS,,11.02,11.04
86,OS X,,5.08,5.2
86,Linux,,0.95,1
86,SymbianOS,,0.28,0.29
86,BlackBerry OS,,0.38,0.39
86,Samsung,,0.29,0.29
86,Nokia,,0.94,0.97
86,Chrome OS,,0.29,0.3
86,Playstation,,0.08,0.09
86,Sony Ericsson,,0.03,0.03
86,KaiOS,,0,0
86,bada,,0.02,0.02
86,Tizen,,0.03,0.03
86,LG,,0.03,0.03
86,Xbox,,0.02,0.03
86,Nintendo,,0.01,0.01
87,Windows,,46.44,47.32
87,Android,,29.9,29.34
87,iOS,,11.12,11.02
87,OS X,,5.09,5.08
87,Linux,,0.99,0.95
87,SymbianOS,,0.26,0.28
87,BlackBerry OS,,0.4,0.38
87,Samsung,,0.28,0.29
87,Nokia,,0.96,0.94
87,Chrome OS,,0.3,0.29
87,Playstation,,0.08,0.08
87,Sony Ericsson,,0.02,0.03
87,KaiOS,,0,0
87,bada,,0.01,0.02
87,Tizen,,0.03,0.03
87,LG,,0.03,0.03
87,Xbox,,0.03,0.02
87,Nintendo,,0.01,0.01
88,Windows,,44.29,46.44
88,Android,,31.6,29.9
88,iOS,,11.38,11.12
88,OS X,,5.05,5.09
88,Linux,,0.91,0.99
88,SymbianOS,,0.26,0.26
88,BlackBerry OS,,0.41,0.4
88,Samsung,,0.3,0.28
88,Nokia,,0.99,0.96
88,Chrome OS,,0.3,0.3
88,Playstation,,0.1,0.08
88,Sony Ericsson,,0.03,0.02
88,KaiOS,,0,0
88,bada,,0.01,0.01
88,Tizen,,0.04,0.03
88,LG,,0.03,0.03
88,Xbox,,0.03,0.03
88,Nintendo,,0.01,0.01
89,Windows,,45.55,44.29
89,Android,,30.15,31.6
89,iOS,,11.83,11.38
89,OS X,,5.29,5.05
89,Linux,,0.96,0.91
89,SymbianOS,,0.2,0.26
89,BlackBerry OS,,0.35,0.41
89,Samsung,,0.29,0.3
89,Nokia,,0.79,0.99
89,Chrome OS,,0.22,0.3
89,Playstation,,0.1,0.1
89,Sony Ericsson,,0.03,0.03
89,KaiOS,,0,0
89,bada,,0.01,0.01
89,Tizen,,0.04,0.04
89,LG,,0.03,0.03
89,Xbox,,0.03,0.03
89,Nintendo,,0.01,0.01
90,Windows,,42.56,45.55
90,Android,,32.48,30.15
90,iOS,,12.25,11.83
90,OS X,,4.81,5.29
90,Linux,,0.96,0.96
90,SymbianOS,,0.22,0.2
90,BlackBerry OS,,0.34,0.35
90,Samsung,,0.3,0.29
90,Nokia,,0.87,0.79
90,Chrome OS,,0.18,0.22
90,Playstation,,0.09,0.1
90,Sony Ericsson,,0.03,0.03
90,KaiOS,,0,0
90,bada,,0.01,0.01
90,Tizen,,0.04,0.04
90,LG,,0.03,0.03
90,Xbox,,0.03,0.03
90,Nintendo,,0.01,0.01
91,Windows,,42.49,42.56
91,Android,,32.07,32.48
91,iOS,,12.16,12.25
91,OS X,,4.96,4.81
91,Linux,,0.98,0.96
91,SymbianOS,,0.21,0.22
91,BlackBerry OS,,0.29,0.34
91,Samsung,,0.28,0.3
91,Nokia,,0.85,0.87
91,Chrome OS,,0.21,0.18
91,Playstation,,0.09,0.09
91,Sony Ericsson,,0.03,0.03
91,KaiOS,,0,0
91,bada,,0.01,0.01
91,Tizen,,0.04,0.04
91,LG,,0.03,0.03
91,Xbox,,0.03,0.03
91,Nintendo,,0.01,0.01
92,Windows,,41.61,42.49
92,Android,,32.84,32.07
92,iOS,,11.87,12.16
92,OS X,,5.07,4.96
92,Linux,,0.94,0.98
92,SymbianOS,,0.19,0.21
92,BlackBerry OS,,0.27,0.29
92,Samsung,,0.28,0.28
92,Nokia,,0.84,0.85
92,Chrome OS,,0.33,0.21
92,Playstation,,0.1,0.09
92,Sony Ericsson,,0.03,0.03
92,KaiOS,,0,0
92,bada,,0.01,0.01
92,Tizen,,0.05,0.04
92,LG,,0.02,0.03
92,Xbox,,0.03,0.03
92,Nintendo,,0.01,0.01
93,Windows,,40.06,41.61
93,Android,,34.46,32.84
93,iOS,,12.04,11.87
93,OS X,,5.3,5.07
93,Linux,,0.85,0.94
93,SymbianOS,,0.17,0.19
93,BlackBerry OS,,0.27,0.27
93,Samsung,,0.26,0.28
93,Nokia,,0.87,0.84
93,Chrome OS,,0.34,0.33
93,Playstation,,0.08,0.1
93,Sony Ericsson,,0.03,0.03
93,KaiOS,,0,0
93,bada,,0.01,0.01
93,Tizen,,0.07,0.05
93,LG,,0.02,0.02
93,Xbox,,0.03,0.03
93,Nintendo,,0.01,0.01
94,Windows,,39.65,40.06
94,Android,,36.28,34.46
94,iOS,,12.28,12.04
94,OS X,,5.22,5.3
94,Linux,,0.86,0.85
94,SymbianOS,,0.15,0.17
94,BlackBerry OS,,0.26,0.27
94,Samsung,,0.24,0.26
94,Nokia,,0.79,0.87
94,Chrome OS,,0.35,0.34
94,Playstation,,0.08,0.08
94,Sony Ericsson,,0.03,0.03
94,KaiOS,,0,0
94,bada,,0.01,0.01
94,Tizen,,0.08,0.07
94,LG,,0.02,0.02
94,Xbox,,0.03,0.03
94,Nintendo,,0.01,0.01
95,Windows,,38.35,39.65
95,Android,,37.8,36.28
95,iOS,,12.71,12.28
95,OS X,,4.92,5.22
95,Linux,,0.86,0.86
95,SymbianOS,,0.15,0.15
95,BlackBerry OS,,0.22,0.26
95,Samsung,,0.25,0.24
95,Nokia,,0.77,0.79
95,Chrome OS,,0.33,0.35
95,Playstation,,0.09,0.08
95,Sony Ericsson,,0.02,0.03
95,KaiOS,,0,0
95,bada,,0.01,0.01
95,Tizen,,0.1,0.08
95,LG,,0.02,0.02
95,Xbox,,0.03,0.03
95,Nintendo,,0.01,0.01
96,Windows,,38.75,38.35
96,Android,,37.15,37.8
96,iOS,,13.16,12.71
96,OS X,,5.06,4.92
96,Linux,,0.78,0.86
96,SymbianOS,,0.14,0.15
96,BlackBerry OS,,0.21,0.22
96,Samsung,,0.24,0.25
96,Nokia,,0.75,0.77
96,Chrome OS,,0.35,0.33
96,Playstation,,0.09,0.09
96,Sony Ericsson,,0.02,0.02
96,KaiOS,,0,0
96,bada,,0.01,0.01
96,Tizen,,0.11,0.1
96,LG,,0.02,0.02
96,Xbox,,0.03,0.03
96,Nintendo,,0.01,0.01
97,Windows,,38.59,38.75
97,Android,,37.42,37.15
97,iOS,,12.99,13.16
97,OS X,,5.24,5.06
97,Linux,,0.77,0.78
97,SymbianOS,,0.13,0.14
97,BlackBerry OS,,0.23,0.21
97,Samsung,,0.22,0.24
97,Nokia,,0.74,0.75
97,Chrome OS,,0.38,0.35
97,Playstation,,0.1,0.09
97,Sony Ericsson,,0.01,0.02
97,KaiOS,,0,0
97,bada,,0.01,0.01
97,Tizen,,0.12,0.11
97,LG,,0.02,0.02
97,Xbox,,0.03,0.03
97,Nintendo,,0.01,0.01
98,Windows,,37.91,38.59
98,Android,,37.93,37.42
98,iOS,,13.09,12.99
98,OS X,,5.17,5.24
98,Linux,,0.75,0.77
98,SymbianOS,,0.13,0.13
98,BlackBerry OS,,0.19,0.23
98,Samsung,,0.21,0.22
98,Nokia,,0.68,0.74
98,Chrome OS,,0.37,0.38
98,Playstation,,0.09,0.1
98,Sony Ericsson,,0.02,0.01
98,KaiOS,,0,0
98,bada,,0.01,0.01
98,Tizen,,0.13,0.12
98,LG,,0.03,0.02
98,Xbox,,0.03,0.03
98,Nintendo,,0,0.01
99,Windows,,36.88,37.91
99,Android,,38.91,37.93
99,iOS,,13.45,13.09
99,OS X,,5.01,5.17
99,Linux,,0.76,0.75
99,SymbianOS,,0.12,0.13
99,BlackBerry OS,,0.17,0.19
99,Samsung,,0.19,0.21
99,Nokia,,0.63,0.68
99,Chrome OS,,0.32,0.37
99,Playstation,,0.1,0.09
99,Sony Ericsson,,0.01,0.02
99,KaiOS,,0,0
99,bada,,0.01,0.01
99,Tizen,,0.11,0.13
99,LG,,0.03,0.03
99,Xbox,,0.03,0.03
99,Nintendo,,0,0
100,Windows,,37.03,36.88
100,Android,,39.13,38.91
100,iOS,,13.04,13.45
100,OS X,,5.12,5.01
100,Linux,,0.75,0.76
100,SymbianOS,,0.11,0.12
100,BlackBerry OS,,0.16,0.17
100,Samsung,,0.18,0.19
100,Nokia,,0.64,0.63
100,Chrome OS,,0.36,0.32
100,Playstation,,0.1,0.1
100,Sony Ericsson,,0.01,0.01
100,KaiOS,,0,0
100,bada,,0.01,0.01
100,Tizen,,0.11,0.11
100,LG,,0.03,0.03
100,Xbox,,0.03,0.03
100,Nintendo,,0,0
101,Windows,,36.02,37.03
101,Android,,40.26,39.13
101,iOS,,13.33,13.04
101,OS X,,4.88,5.12
101,Linux,,0.77,0.75
101,SymbianOS,,0.1,0.11
101,BlackBerry OS,,0.15,0.16
101,Samsung,,0.18,0.18
