country,category,url,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Burkina Faso,Africa,https://cdn.countryflags.com/thumbs/burkina-faso/flag-button-round-250.png,6.096168998702634,6.0179277799849515,5.980738744033736,5.976597614496525,5.980952823449122,5.9784523262974565,5.914296617687078,6.108544475984315,6.26118627562099,6.643386579067986,6.959044524799634,7.197158388126653,7.572023596340729,7.672521794184056,7.861701855540629,8.108661104249059,8.333307173879396,8.548111206966107,8.809356855749508,9.105328055257992,9.231490230330106,9.405120616585588,9.641847348714158,9.868569244998273,10.107163046084612,10.345273208227749,10.551099078905265,10.729435183726109
Burundi,Africa,https://cdn.countryflags.com/thumbs/burundi/flag-button-round-250.png,10.644905470594702,10.404344482442736,10.20669235178668,10.140571943855333,8.657127921390265,8.505278128834039,8.339002662854536,8.059385135789983,7.954432281922731,7.667885961468252,7.43216304521479,7.203325501601846,7.121654328433196,7.091273756638623,7.211293027470966,7.325922806379957,8.45877823636545,8.638409012440947,8.8182177084876,9.039126408391695,9.358102945031701,9.739579413060264,10.055560470164314,10.302626639032896,10.515442874638287,10.637017841329186,10.813156916453755,11.00970229204744
Cambodia,Asia & the Pacific,https://cdn.countryflags.com/thumbs/cambodia/flag-button-round-250.png,14.554922386655095,14.771737721170435,15.052548032415014,15.309818666506317,15.474061696418643,15.870985735130322,16.075360185828327,16.34053349078164,16.6183291684693,16.925763130375337,17.20385632498354,17.547616067230503,17.881094935369426,18.250730676911612,18.658349099491485,19.1242098504656,19.564227897113852,20.046742344367694,20.508980913799665,20.903474856265987,21.269997171376414,21.775726280603507,22.274486825706123,22.692274766709378,23.171154676259402,23.606165587232063,24.042126142821633,24.46194905370222
Cameroon,Africa,https://cdn.countryflags.com/thumbs/cameroon/flag-button-round-250.png,8.46528095782664,8.430928362471958,8.481200189651085,8.503605534162794,8.55239176100833,8.571135254409153,8.649564718073579,8.781264603697307,8.851164243469437,8.966268742965848,9.103722219309148,9.02676710122191,8.98885766468274,8.95795298450055,8.995377440726827,9.114887598624092,9.211998506837771,9.303341397750305,9.457105927057667,9.669668111669335,9.9150949005316,10.12354783594594,10.412334759254344,10.626072286910155,10.788436225805373,11.07048648399274,11.482187998220796,11.849702796425573
Canada,North America,https://cdn.countryflags.com/thumbs/canada/flag-button-round-250.png,38.00152576694143,37.45699841387615,37.0134667705232,36.69398846553681,36.39486817082814,36.12132870830643,35.88900316382222,35.664658858813056,35.23170655053346,34.8206574674594,34.320206986510584,33.73414110094815,33.19555633679619,32.63505823418816,31.903594291184874,31.233672364027914,30.640953185723742,30.210278191856528,29.79980034144808,29.309996451000593,28.847177437416732,28.55380109193439,28.391140587621404,28.19405490295828,28.39651909636995,28.56713235793398,28.749922078866796,28.932955072017712
Cape Verde,Africa,https://cdn.countryflags.com/thumbs/cape-verde/flag-button-round-250.png,22.407955289033048,22.63874743663229,22.84484747127855,22.986447880564217,22.983146353862065,20.804800923221865,22.15478790360032,21.661333019309044,21.57694807179914,21.48505715612707,22.110918755276245,22.3504468562119,22.56691854101273,22.89838228073513,23.24479145059972,23.64376234159642,24.146691490297446,24.07184902778366,25.029445711684257,25.36469412226083,25.735715146744827,26.149381878746304,26.3681915167213,26.669194645765582,26.950780369789605,26.95911647492722,27.469345374422737,27.74085510045026
Central African Rep.,Africa,https://cdn.countryflags.com/thumbs/central-african-republic/flag-button-round-250.png,10.250137632385382,10.132761002154735,9.856042067047687,9.760104057846263,9.551878683659282,9.25955881273391,9.12644668852607,8.871142124639976,8.743488860365094,8.617575063748754,8.402443213438291,8.260602064748149,8.200240735704266,8.166287351378502,8.11202534445323,8.131079798438186,8.210486848982349,8.294750078313516,8.474115958265886,8.718277950506142,9.051765086809755,9.415710286611079,9.756138592718795,9.500189829052184,9.73476491345475,10.857680329183026,11.32141193346949,11.412978997567663
Chad,Africa,https://cdn.countryflags.com/thumbs/chad/flag-button-round-250.png,7.420161140862256,7.229864503176868,7.19673224249175,7.242383550191792,7.126470709311084,7.055959817812978,7.052206986973422,7.044988940501915,7.012446111782388,7.05682151924349,6.988575087149994,7.010113236955655,7.0101394282968785,7.022370474211605,7.009690799236237,7.029180945835359,6.98115013785821,7.248556637946035,7.37724911766162,7.595967137383183,7.846158815309599,7.986290956289596,8.176861861435,8.32014992548176,8.49805769464305,8.6700337501506,8.86137451512784,8.944765917217016
Chile,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/chile/flag-button-round-250.png,29.95952940925426,29.52870955118932,29.215079408704504,28.998921045563737,28.70127687857259,28.27417979882932,27.944178298841237,27.701304503151782,27.742215178823777,27.757700430143966,27.50050002391114,27.499031178872123,27.41714461554798,27.54215299543944,27.403725929252126,27.18497903895612,27.00961286144048,26.917221712589935,26.588881099791127,26.62810868742063,26.6848537013744,26.58617137965399,26.546020999227643,26.487641899069033,26.287615812470573,26.24437883655425,26.409749596206268,26.62734768413324
China,Asia & the Pacific,https://cdn.countryflags.com/thumbs/china/flag-button-round-250.png,27.572831896922224,27.757691743487733,27.929535915370867,28.248850551162757,28.54989932901247,28.87385924742572,29.379343846795823,29.946743300370198,30.630581702128467,31.357232933161335,32.30506559653247,33.31831135859321,34.414464501110714,35.54820290044786,36.21451618000411,36.801570523926465,37.189150163323674,37.74479205393161,38.14366452315564,39.42317150494036,40.226211971306796,40.886208842488,41.28325501815194,41.40503310133287,41.61884386267573,41.799194766304545,41.89321976847585,41.88614590248378
Colombia,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/colombia/flag-button-round-250.png,24.904082966561806,24.93504291777128,25.055344819093012,25.170995769823147,25.603958386663273,25.953590008288295,25.89766215788336,25.10585293768388,24.654524009930494,24.474948859752477,24.287334704847122,24.26515174223911,24.16680172398726,25.551294096309118,25.99996428083608,26.598799034148808,27.181936260339494,27.302636343918884,27.465172622951357,27.34045138727195,27.42000707384795,27.48221560075581,27.68879867405361,27.854261186888067,28.298298639998126,28.560123230975144,28.792983873373235,29.04360115911921
Comoros,Africa,https://cdn.countryflags.com/thumbs/comoros/flag-button-round-250.png,15.080407730474816,15.269145435947776,15.47510307717683,15.687600399500317,15.877208698968396,16.038443523407075,15.503287939622155,16.046716106225436,15.736668223326374,15.986603585694532,15.899721270498882,16.23498430314906,16.200933717098867,16.63042344718987,16.892317477941397,17.102407961513205,17.461030459590788,17.582508877689786,18.4516440104964,18.081132465819955,19.27554533198553,19.202401695622022,20.013743167170148,20.496166064808023,21.10707006738933,21.50933889211873,21.87892598888021,22.232368057388136
Congo,Africa,https://cdn.countryflags.com/thumbs/congo-republic-of-the/flag-button-round-250.png,15.237793909677801,14.71655538279386,14.477070370813985,14.0539842996438,14.380833835938686,14.518688071596959,14.340242912376969,11.26857251108482,12.588947509334178,13.487474583382241,13.668016125119417,13.367164241662174,13.172557952773008,13.299452256029623,13.557603581843667,13.877559242648992,13.988528023606891,14.141067634012689,14.474194849522535,14.791766953127402,15.160178581672646,15.386166927957417,15.627954447343539,15.979023749144469,16.413785023859827,16.80349918482855,17.001304168578958,17.218216638534678
Costa Rica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/costa-rica/flag-round-250.png,30.9485448516731,31.159055087279114,31.31665015969786,31.306955819080557,31.288603524023223,30.90571994593795,30.179055641427517,29.067157126433653,28.867972342072612,28.828442544257516,28.689581205993708,28.537904009004066,28.130232052424414,27.905952291090802,27.960237196150437,27.638253368540106,27.553234080270016,26.840720495446863,26.88953868878124,26.92993308795058,27.29457740171618,27.398879618043782,27.543593725885135,27.564419388867396,27.814403873220055,28.391853397551507,28.881365280341754,29.094193674155257
Cote d'Ivoire,Africa,https://cdn.countryflags.com/thumbs/cote-d-ivoire/flag-button-round-250.png,8.24433332497654,8.159677637083657,8.125961187638023,8.177388536017853,8.222686253089107,8.305278210579777,8.366584591330364,8.403495699002871,8.520779044826595,8.708929672413607,8.955713024309118,9.074591946006032,9.128367474216676,9.27669185843048,9.477642975789776,9.734823506373015,10.046072774527804,10.232065485205949,10.413703583965415,10.609139383110447,10.771253205705433,11.032713594392426,11.565509567530874,12.00218680025882,12.377778752706538,12.812768062478295,13.168525471008993,13.566784563344294
Croatia,Europe,https://cdn.countryflags.com/thumbs/croatia/flag-button-round-250.png,51.29403216222962,47.74928406291327,48.314596039299914,49.64957590830992,50.048620636789074,49.59262966877328,50.19456433684173,49.94115226146702,49.7329781325313,49.381616480804254,48.967472363127015,48.90780278543199,48.838506283060966,48.64257773579165,47.891469663288014,47.61085654313372,47.54172913352453,47.434673690208335,47.0373579072757,46.5735065997267,46.514383922918576,46.155540747640764,45.80544227024947,45.43830568114252,45.100648884719924,45.15266290630588,45.10117060570605,45.74447016809847
Cuba,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/cuba/flag-button-round-250.png,42.25259848576442,42.11948567221189,42.34970011133631,42.445189665628035,42.300375117831564,42.3896046774954,42.316345894113724,41.52192305866995,41.093498011759266,40.67094529640294,40.122618220021494,39.77747344738174,39.029640117805805,38.92930640663834,38.91344925362065,38.82738071842066,38.23290812025695,37.97574800460409,38.04362031798128,37.86302276179649,37.739933392488126,37.05829626666969,36.84152922193984,36.70120945046103,36.74884899178494,36.82313807760803,37.032354582708,37.06438195899948
Cyprus,Asia & the Pacific,https://cdn.countryflags.com/thumbs/cyprus/flag-button-round-250.png,41.64259901314854,41.766402255240344,41.72441562351507,41.65916619380574,41.45143280759862,41.31969722112313,41.21075024969294,41.282237128187575,40.975344610864425,41.17453691904553,40.83503067465616,40.455927337083885,40.03922474257514,39.65202211523238,39.27202576382559,38.732338161319284,38.48447941705709,37.931953099170066,37.25575881872103,36.51300441329255,35.68727690731529,35.163631235958235,34.77788778600432,34.53266027147365,34.542286483914744,34.62758301017393,34.858806229732075,34.964126632375
Czech Rep.,Europe,https://cdn.countryflags.com/thumbs/czech-republic/flag-button-round-250.png,53.8606112648368,53.44826651989207,53.10972211935713,52.862454716886134,52.665465080987694,52.74469622758817,52.245978638066994,52.010438182998385,51.49529760452543,51.10204520769523,50.574056466127416,50.121782452976724,49.58133216492106,49.13629440762448,48.35038820787873,47.835762154245245,46.983183133800566,46.3404717075543,45.92794066944956,45.60614208678804,45.143928240421076,45.04379767575085,44.88375402714878,44.54801480084802,44.11500001799311,44.11312551048724,44.019354163501575,44.308730633784414
DR Congo,Africa,https://cdn.countryflags.com/thumbs/congo-democratic-republic-of-the/flag-button-round-250.png,8.729764611780208,8.820526190557345,8.892856651978184,8.851017023737526,8.882382636233144,9.036357989532052,8.719907491514324,8.525821923517542,8.95386851647817,9.022646083999343,9.17902381868024,9.260705700235837,9.128756138171958,9.325276049169611,9.415009194521877,9.442838056343852,9.561870250342794,9.660336542327661,9.82517610839845,9.936345468892522,10.273390385886879,10.61281561503202,10.941485689129502,11.331433209404228,11.73812560606151,12.177549939149682,12.581790232763282,12.965343523760623
Denmark,Europe,https://cdn.countryflags.com/thumbs/denmark/flag-button-round-250.png,45.0876302142315,44.45435779989718,43.89492171851629,43.1806333447003,41.82020442326409,40.76929389313647,39.50604992255709,38.230947977118994,36.98102380805407,36.27991469026859,35.558838739567506,35.236596135570835,34.63423072106861,33.77939361798191,32.787915466842534,31.819398034967083,31.08190297980118,30.32784951368933,29.483315580488544,28.866994102726768,28.150072637619907,27.52198249599288,27.132229402135916,26.820812757981148,26.521134677840795,26.419258321072707,26.60182472460259,26.791579476688533
Djibouti,Africa,https://cdn.countryflags.com/thumbs/djibouti/flag-button-round-250.png,10.419216576678455,10.513021923316442,9.990692911568765,10.713068575797612,10.666358509067019,11.29964145671424,11.426078947946353,11.367733662594835,11.528822447883085,11.456116794048128,11.426265102507891,11.466816263647733,11.498885433035243,11.614353772250032,11.698195070364164,11.972664533688123,11.961447194291795,12.537248144415999,12.842395805378295,13.30252417362606,13.671373631052889,14.08875416356409,14.572534218177605,15.054377320844099,15.629512799729861,16.142500319486224,16.80583038517108,17.35430561711413
Dominica,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/dominica/flag-button-round-250.png,37.84360665638962,37.55999820098725,37.25891347508124,36.91990466347641,36.60509966814317,36.0585029109478,35.727225358089655,35.14627539123949,34.56550159994533,34.124669840751345,33.37200922476313,33.13054219431095,32.85467902397135,32.71757748015581,32.71576260081993,32.73450448468918,32.58206576338718,32.32422402928418,32.41442333887494,32.0493671834466,31.662087402586724,31.957085394930218,32.375901354107164,32.496408586411206,32.671759126562115,32.19337102895665,32.52048719625193,32.44224433330857
Dominican Rep.,Latin America & the Caribbean,https://cdn.countryflags.com/thumbs/dominican-republic/flag-button-round-250.png,22.935910819599275,23.155544627914914,23.534807405587777,24.16942654300801,24.24266486491589,24.47871572644777,24.83278186896747,25.350150764210465,25.66172645578748,26.404938583602185,26.490226131537327,26.912823800546388,27.55292214055342,28.09017840389923,28.161315539199645,29.1398945145516,30.244762400116993,30.733279180086576,31.579874727960906,32.1479161455767,32.78132288045661,32.72242785522186,33.34654562444883,33.92021741540117,34.79938545014291,35.324236143926335,35.60876632905853,35.76906717336927
